Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2020,2,16,20:00,UTC,8,978.4,0.1,96,0,15,4.5,3.9,50000,186,13.3,5.3
2020,2,16,21:00,UTC,8,977,0,95,0,15,4.9,4.2,37850,190,13.3,6.1
2020,2,16,22:00,UTC,7,976.7,0,94,0,14,5.1,4.3,10110,190,12.7,5.2
2020,2,16,23:00,UTC,8,976,0.6,96,0,13,5.1,4.4,17270,192,9.8,5
2020,2,17,00:00,UTC,7,975.8,0.2,91,0,13,5.4,4,42050,206,8.5,3.8
2020,2,17,01:00,UTC,7,976,0,87,0,13,5.3,3.2,50000,218,10.7,4.4
2020,2,17,02:00,UTC,7,975.1,0,84,0,13,5,2.5,50000,214,10.1,4.3
2020,2,17,03:00,UTC,7,975.5,0,82,0,13,4.6,1.9,50000,212,8.2,3.5
2020,2,17,04:00,UTC,7,975.3,0,81,0,12,4.3,1.4,41910,216,8.9,3.1
2020,2,17,05:00,UTC,8,975.2,0,81,0,12,4.1,1,40530,223,7,3.4
2020,2,17,06:00,UTC,7,974.9,0,83,0,12,3.6,0.9,28020,215,6.2,3
2020,2,17,07:00,UTC,7,975.4,0,81,0,12,3.6,0.7,23800,220,6,3
2020,2,17,08:00,UTC,7,976,0,84,0,12,3.3,0.9,30540,237,8.7,2.9
2020,2,17,09:00,UTC,7,976.9,0,81,0,12,3.5,0.5,30450,242,11.7,4.1
2020,2,17,10:00,UTC,7,977.7,0.1,87,0,12,2.9,0.9,11710,241,7.8,3.9
2020,2,17,11:00,UTC,8,978.3,0,80,0,11,3.5,0.4,29330,235,7.6,3.8
2020,2,17,12:00,UTC,7,979,0,77,0,10,3.8,0.1,21860,238,6.4,3.1
2020,2,17,13:00,UTC,8,979.7,0.1,87,0,11,3.2,1.3,15810,213,6.2,2.8
2020,2,17,14:00,UTC,8,980,0,92,0,11,3,1.8,10340,204,7.3,3.3
2020,2,17,15:00,UTC,8,980.3,0,93,0,10,3.1,2,12990,217,6.5,2.6
2020,2,17,16:00,UTC,7,980.6,0,88,0,10,3.3,1.6,11170,217,8.4,3.4
2020,2,17,17:00,UTC,8,980.8,0,91,0,10,3,1.7,13350,191,7.7,3.3
2020,2,17,18:00,UTC,8,981.2,0,91,0,10,3.1,1.7,10890,196,8.3,3.7
2020,2,17,19:00,UTC,8,980.9,0.1,93,0,9,3.1,2.1,13490,196,8.8,3.3
2020,2,17,20:00,UTC,8,980.7,0,86,0,9,3.6,1.4,15050,206,8.2,4
2020,2,17,21:00,UTC,8,980.6,0,81,0,9,3.9,1,34340,204,8.4,3.6
2020,2,17,22:00,UTC,8,980.4,0,81,0,8,3.9,1,32390,198,9.5,4.2
2020,2,17,23:00,UTC,8,980.2,0,89,0,7,3.3,1.6,11980,196,9.3,4.3
2020,2,18,00:00,UTC,8,979.9,0,90,0,8,3.2,1.7,10140,191,9.9,4.5
2020,2,18,01:00,UTC,8,979.2,0.2,96,0,8,3,2.4,7690,187,7.7,3.4
2020,2,18,02:00,UTC,8,978.5,0.2,96,0.4,8,3.2,2.5,7360,190,7.7,3.5
2020,2,18,03:00,UTC,8,978.3,0.5,96,1.2,7,3.2,2.6,11430,201,9.4,4.2
2020,2,18,04:00,UTC,8,978.7,0.4,96,0.4,7,3.1,2.5,4290,212,9.9,3.8
2020,2,18,05:00,UTC,8,979.8,0.1,96,0,7,3.2,2.6,5280,234,7,3.2
2020,2,18,06:00,UTC,8,981.1,0.1,94,0,7,3.2,2.3,16310,246,7.4,3.4
2020,2,18,07:00,UTC,3,982.1,0,91,0,7,2.9,1.6,42570,232,8,3.5
2020,2,18,08:00,UTC,1,983.3,0,88,0,7,3.2,1.4,45660,227,6.4,3
2020,2,18,09:00,UTC,0,984.1,0,80,0,7,3.9,0.7,30480,240,7.6,4.1
2020,2,18,10:00,UTC,1,984.8,0,72,0,6,5.1,0.5,33260,237,7.9,4.1
2020,2,18,11:00,UTC,1,985.3,0,72,0,6,5.2,0.5,40830,215,6.1,3.4
2020,2,18,12:00,UTC,0,985.7,0,70,0,6,5.3,0.2,43300,230,8,3.9
2020,2,18,13:00,UTC,1,986,0,73,0,6,4.8,0.4,48660,220,6.8,2.8
2020,2,18,14:00,UTC,1,986.3,0,73,0,6,4.5,0.1,47340,234,8.2,3.1
2020,2,18,15:00,UTC,1,986.4,0,75,0,6,4,-0.1,50000,215,6.3,2.5
2020,2,18,16:00,UTC,7,986.6,0,76,0,5,4.1,0.2,48340,221,6.3,2.9
2020,2,18,17:00,UTC,8,986.8,0,75,0,5,4.2,0.1,41660,218,5.7,2.5
2020,2,18,18:00,UTC,8,987,0,76,0,4,4.1,0.4,29120,206,6.8,2.9
2020,2,18,19:00,UTC,8,987.2,0,79,0,5,3.9,0.6,25080,192,5.8,3
2020,2,18,20:00,UTC,7,987.2,0,79,0,5,4,0.6,27310,201,6.9,2.9
2020,2,18,21:00,UTC,7,987.2,0,80,0,5,3.8,0.7,29380,206,7.5,2.7
2020,2,18,22:00,UTC,7,987.3,0,82,0,5,3.5,0.8,32540,202,7,2.8
2020,2,18,23:00,UTC,7,987.5,0,85,0,5,3.2,0.9,30640,203,4.4,2.3
2020,2,19,00:00,UTC,1,987.9,0,87,0,5,2.8,0.8,30600,209,5.5,2.6
2020,2,19,01:00,UTC,1,988,0,90,0,5,2.1,0.6,33310,204,5.7,2.3
2020,2,19,02:00,UTC,7,988.4,0,88,0,5,2.2,0.4,36460,219,4.6,1.5
2020,2,19,03:00,UTC,7,988.8,0,86,0,5,2.2,0.1,41390,219,4.5,2
2020,2,19,04:00,UTC,8,989.4,0,86,0,5,1.9,-0.2,50000,248,5.1,2
2020,2,19,05:00,UTC,8,989.9,0,87,0,5,1.5,-0.5,50000,243,5.1,2.7
2020,2,19,06:00,UTC,7,990.6,0,87,0,5,1.2,-0.7,49080,230,4.6,2.6
2020,2,19,07:00,UTC,8,991.4,0,87,0,5,1,-0.8,50000,226,6.8,2.3
2020,2,19,08:00,UTC,8,992.1,0,87,0,5,1.1,-0.8,50000,248,5.9,3
2020,2,19,09:00,UTC,8,992.9,0,87,0,5,1.2,-0.8,50000,269,5.9,3.2
2020,2,19,10:00,UTC,8,993.5,0,84,0,5,1.3,-1.1,50000,265,6.5,3.6
2020,2,19,11:00,UTC,8,994.3,0,80,0,5,1.8,-1.2,50000,264,6.3,3.6
2020,2,19,12:00,UTC,8,995,0,76,0,5,2,-1.9,50000,269,6.4,3.8
2020,2,19,13:00,UTC,8,995.8,0,74,0,5,2,-2.1,50000,271,5.5,3.1
2020,2,19,14:00,UTC,7,996.6,0,74,0,5,1.6,-2.4,50000,280,5.3,3.4
2020,2,19,15:00,UTC,8,997.7,0,74,0,4,0.8,-3.3,50000,302,7.3,4.9
2020,2,19,16:00,UTC,8,998.9,0,78,0,4,0.3,-3,50000,321,8.4,6.2
2020,2,19,17:00,UTC,8,1000.1,0,76,0,4,-0.6,-4.4,50000,325,8.3,6
2020,2,19,18:00,UTC,8,1001,0,78,0,4,-0.6,-4,50000,315,5.9,4
2020,2,19,19:00,UTC,5,1002.1,0,82,0,4,-1.5,-4.2,50000,329,7.2,4.8
2020,2,19,20:00,UTC,0,1003.3,0,87,0,4,-3.3,-5.2,50000,319,4.6,3.3
2020,2,19,21:00,UTC,0,1004.2,0,88,0,4,-4,-5.6,50000,325,4.2,3.5
2020,2,19,22:00,UTC,0,1005.2,0,90,0,4,-4.3,-5.7,50000,325,4.7,3.8
2020,2,19,23:00,UTC,7,1006.6,0,89,0,4,-3.9,-5.5,50000,337,9,6.5
2020,2,20,00:00,UTC,8,1007.3,0,88,0,4,-3.9,-5.6,50000,337,7.5,5.5
2020,2,20,01:00,UTC,8,1008.3,0,84,0,4,-3.8,-6.1,50000,340,4.8,3.5
2020,2,20,02:00,UTC,8,1009.2,0,83,0,4,-3.7,-6.2,50000,343,5.7,3.7
2020,2,20,03:00,UTC,8,1009.7,0,81,0,4,-3.7,-6.6,50000,8,4.3,3
2020,2,20,04:00,UTC,1,1010.4,0,85,0,4,-5.3,-7.3,50000,29,1.6,1
2020,2,20,05:00,UTC,0,1011.3,0,89,0,4,-6.2,-7.7,50000,310,2.9,2.2
2020,2,20,06:00,UTC,0,1011.7,0,92,0,4,-7,-8.1,46530,321,2.3,2
2020,2,20,07:00,UTC,0,1012.5,0,92,0,4,-6.4,-7.6,32610,303,2.1,1.8
2020,2,20,08:00,UTC,0,1012.8,0,83,0,4,-5.3,-7.7,41560,0,0.8,0
2020,2,20,09:00,UTC,0,1012.7,0,77,0,4,-4.1,-7.5,44840,258,1.2,0.5
2020,2,20,10:00,UTC,0,1013,0,71,0,5,-3.3,-7.9,35720,131,2.9,1.6
2020,2,20,11:00,UTC,0,1012.5,0,63,0,4,-1.9,-8,33800,146,3.9,2
2020,2,20,12:00,UTC,0,1012.6,0,62,0,4,-1.8,-8,44050,145,4.5,2.8
2020,2,20,13:00,UTC,0,1012.3,0,67,0,4,-1.6,-7,39140,174,4.9,2.7
2020,2,20,14:00,UTC,0,1012.2,0,76,0,4,-3.2,-6.8,50000,155,5.2,2.4
2020,2,20,15:00,UTC,0,1011.9,0,80,0,4,-4.1,-7,50000,150,4.7,2
2020,2,20,16:00,UTC,0,1011.7,0,85,0,4,-4.6,-6.7,50000,171,5.9,2.1
2020,2,20,17:00,UTC,7,1011.4,0,85,0,4,-4.1,-6.3,50000,182,5.8,2.7
2020,2,20,18:00,UTC,3,1010.6,0,88,0,4,-4.4,-6.1,50000,163,3.6,1.7
2020,2,20,19:00,UTC,7,1009.5,0,91,0,5,-4.7,-5.9,50000,154,3.7,2.1
2020,2,20,20:00,UTC,7,1008.5,0,92,0,5,-4.4,-5.5,50000,152,4.4,2.4
2020,2,20,21:00,UTC,7,1007.6,0,91,0,5,-3,-4.2,50000,168,6.9,2.9
2020,2,20,22:00,UTC,7,1006.5,0,90,0,5,-2.2,-3.6,19440,155,5.2,2.5
2020,2,20,23:00,UTC,7,1005.2,0,92,0,5,-1.7,-2.9,39590,153,5.5,3
2020,2,21,00:00,UTC,7,1004,0,89,0,5,-0.6,-2.2,50000,169,8.3,3
2020,2,21,01:00,UTC,7,1003,0,90,0,5,-0.1,-1.5,8230,166,7.8,3.7
2020,2,21,02:00,UTC,8,1002.2,0,86,0,5,0.6,-1.4,50000,172,8.2,4
2020,2,21,03:00,UTC,8,1001.1,0,86,0,5,0.9,-1.2,50000,172,9,4.2
2020,2,21,04:00,UTC,8,1000.1,0,85,0,5,1.2,-1.1,46880,170,8.3,4
2020,2,21,05:00,UTC,7,999.5,0.3,96,0.4,4,0.6,0,2230,170,9.5,5
2020,2,21,06:00,UTC,7,999.1,0.6,99,0.2,4,0.3,0.1,4650,162,8.5,3.6
2020,2,21,07:00,UTC,8,998.7,0.4,99,0,5,0.3,0.2,3780,167,11.2,4.1
2020,2,21,08:00,UTC,8,998.4,0.3,99,0.4,5,0.4,0.2,3130,165,8.4,3.9
2020,2,21,09:00,UTC,8,997.9,0.3,98,0,5,0.7,0.5,5410,166,8.4,4.1
2020,2,21,10:00,UTC,8,997.6,0.1,97,0,6,0.9,0.6,6500,176,9.3,4.1
2020,2,21,11:00,UTC,8,997.3,0,97,0,5,1.1,0.7,10480,173,9.3,4.5
2020,2,21,12:00,UTC,8,996.9,0.1,98,0,5,1.1,0.8,7480,173,9.2,4.3
2020,2,21,13:00,UTC,8,996.6,0.3,98,0.3,5,1.1,0.8,3970,168,10.7,4.5
2020,2,21,14:00,UTC,8,996.1,0.3,98,0.3,5,1.2,0.9,6850,166,8.9,4.5
2020,2,21,15:00,UTC,8,995.9,0.3,98,0.3,5,1.1,0.9,5200,170,9.3,4
2020,2,21,16:00,UTC,8,995.8,0.2,98,0.2,5,1.3,1.1,5430,174,7.4,3.5
2020,2,21,17:00,UTC,8,995.6,0.2,97,0.3,5,1.9,1.6,5240,179,7.7,3.8
2020,2,21,18:00,UTC,8,995.7,0.1,96,0,5,2.2,1.7,5630,202,11,4.5
2020,2,21,19:00,UTC,8,996.6,0.1,94,0,4,2.2,1.2,50000,221,7.5,3.2
2020,2,21,20:00,UTC,7,996.4,0,93,0,4,1.9,0.9,50000,187,6.4,2.6
2020,2,21,21:00,UTC,7,996.1,0,92,0,4,1.8,0.6,50000,193,7.9,3.7
2020,2,21,22:00,UTC,8,995.4,0,91,0,4,1.8,0.5,50000,178,7.5,3.8
2020,2,21,23:00,UTC,8,995,0,90,0,4,2.1,0.6,32850,194,8.8,3.9
2020,2,22,00:00,UTC,8,994.2,0,92,0,5,1.9,0.8,8190,185,7.5,3.6
2020,2,22,01:00,UTC,8,993.1,0.2,97,0.5,4,1.9,1.4,2470,177,7.5,2.9
2020,2,22,02:00,UTC,8,992.2,0.4,97,0.4,4,2.2,1.8,5780,181,7.5,3.6
2020,2,22,03:00,UTC,8,991.5,0.1,96,0,4,2.8,2.1,6310,196,10.6,4.8
2020,2,22,04:00,UTC,8,991,0.2,96,0,4,2.8,2.3,8600,192,9.6,4.1
2020,2,22,05:00,UTC,8,990.5,0.1,97,0,3,3.2,2.7,5330,194,10.8,4.5
2020,2,22,06:00,UTC,8,989.3,0.2,97,0.3,3,3.2,2.8,6960,194,12.1,4.7
2020,2,22,07:00,UTC,8,988.9,0.1,97,0.4,3,3.3,2.8,4580,196,10.5,5.1
2020,2,22,08:00,UTC,8,988.1,0,95,0,2,3.4,2.7,16400,193,10.1,5.2
2020,2,22,09:00,UTC,8,986.7,0.4,95,0,2,2.9,2.2,37210,179,9.5,4.4
2020,2,22,10:00,UTC,8,985.1,0,93,0,0,3.2,2.2,47540,179,8.5,4.4
2020,2,22,11:00,UTC,8,983.4,0,92,0,2,3.1,2,29910,175,9.9,4.3
2020,2,22,12:00,UTC,8,981.7,0.7,97,1.6,0,2.2,1.7,8840,169,8.4,4.2
2020,2,22,13:00,UTC,8,979.2,0.9,98,0.7,0,2.1,1.8,7740,171,9.9,3.8
2020,2,22,14:00,UTC,8,976.9,0.9,96,1.6,0,2.3,1.7,6820,168,9.6,4.3
2020,2,22,15:00,UTC,8,974.8,1.4,97,0.9,0,1.5,1,7440,169,10.4,4.8
2020,2,22,16:00,UTC,8,973.1,1.2,98,0.9,0,0.9,0.6,6020,165,10.2,4.6
2020,2,22,17:00,UTC,8,971.5,0,97,0,0,0.7,0.3,4130,170,10.1,4.4
2020,2,22,18:00,UTC,8,969.6,0.3,98,0,0,0.6,0.4,11320,162,6.8,3.4
2020,2,22,19:00,UTC,8,967.7,0.1,99,0,0,1.4,1.2,37100,171,7.5,4
2020,2,22,20:00,UTC,8,965.1,0,99,0,0,2.1,1.9,25590,161,9.4,3.6
2020,2,22,21:00,UTC,8,963.1,0,97,0,0,2.4,2,15730,152,8,4
2020,2,22,22:00,UTC,8,962.2,0.4,97,1.1,0,2.1,1.7,6740,190,5.5,2.4
2020,2,22,23:00,UTC,8,962.3,0.8,97,0,0,1.4,1,7510,224,6.8,3
2020,2,23,00:00,UTC,8,963.7,0,93,0,0,1.2,0.2,7330,273,13.9,7.3
2020,2,23,01:00,UTC,7,965.4,0,93,0,0,1.2,0.2,10060,274,14.3,7.2
2020,2,23,02:00,UTC,7,967.4,0,88,0,0,1.3,-0.4,50000,270,16.6,7.8
2020,2,23,03:00,UTC,8,968.8,0,86,0,0,0.9,-1.2,50000,271,11.5,6.2
2020,2,23,04:00,UTC,8,969.9,0,85,0,0,0.9,-1.3,50000,264,8.8,4.5
2020,2,23,05:00,UTC,8,970.9,0,84,0,0,0.9,-1.5,50000,266,10.4,4.9
2020,2,23,06:00,UTC,8,971.6,0,84,0,0,0.7,-1.7,50000,259,10.4,3.8
2020,2,23,07:00,UTC,1,972.2,0,84,0,0,0.6,-1.8,50000,251,8.6,3.1
2020,2,23,08:00,UTC,5,972.9,0,82,0,0,1,-1.7,50000,259,6.7,3.6
2020,2,23,09:00,UTC,5,973.3,0,76,0,0,1.7,-2,50000,257,9.2,4.4
2020,2,23,10:00,UTC,3,973.5,0,73,0,0,2.7,-1.7,38660,264,7.4,3.7
2020,2,23,11:00,UTC,5,974,0,73,0,0,2.7,-1.7,43980,238,6.8,3.5
2020,2,23,12:00,UTC,5,974.7,0,72,0,0,2.7,-1.7,49430,233,6.2,3.1
2020,2,23,13:00,UTC,8,975,0,73,0,0,2.7,-1.7,50000,226,5.7,2.7
2020,2,23,14:00,UTC,7,975.5,0,73,0,0,2.5,-1.8,50000,234,6.4,2.9
2020,2,23,15:00,UTC,7,975.9,0,76,0,0,2.1,-1.8,50000,224,5.5,2.5
2020,2,23,16:00,UTC,5,977,0,77,0,0,1.8,-1.7,50000,269,5.9,3.2
2020,2,23,17:00,UTC,7,977.7,0,78,0,0,1.8,-1.7,50000,278,5.1,2.8
2020,2,23,18:00,UTC,8,978.4,0,79,0,0,1.2,-2,50000,280,4.7,2.7
2020,2,23,19:00,UTC,7,978.9,0,81,0,0,0.8,-2,50000,281,7.6,3.1
2020,2,23,20:00,UTC,7,979.4,0,84,0,0,0.4,-2,50000,287,6.1,3.9
2020,2,23,21:00,UTC,7,979.8,0,84,0,0,0.2,-2.3,50000,280,8.2,4.8
2020,2,23,22:00,UTC,7,980.8,0,86,0,0,-0.2,-2.4,50000,276,5.7,3.7
2020,2,23,23:00,UTC,8,981.2,0,84,0,0,-0.1,-2.5,50000,287,5.8,4.3
2020,2,24,00:00,UTC,7,981.9,0,79,0,0,-0.2,-3.4,50000,289,6.5,3.7
2020,2,24,01:00,UTC,7,982.2,0,74,0,0,0,-4.2,50000,289,8.5,5.3
2020,2,24,02:00,UTC,1,983,0,73,0,0,-0.8,-5.1,50000,281,8.1,4.3
2020,2,24,03:00,UTC,0,983.6,0,69,0,0,-1.3,-6.2,50000,285,8.6,4.7
2020,2,24,04:00,UTC,0,983.8,0,68,0,0,-1.4,-6.6,50000,274,6.8,4.3
2020,2,24,05:00,UTC,5,984.5,0,71,0,0,-1.4,-6.1,50000,279,8.4,4.5
2020,2,24,06:00,UTC,7,984.9,0,70,0,0,-1,-5.9,39070,278,10.2,5
2020,2,24,07:00,UTC,7,985.5,0,77,0,0,-1.3,-4.9,9190,287,9.4,6.2
2020,2,24,08:00,UTC,8,986,0,75,0,0,-0.7,-4.6,39060,284,9.2,5.5
2020,2,24,09:00,UTC,7,986.6,0,73,0,0,-0.4,-4.6,37100,288,13.8,7.9
2020,2,24,10:00,UTC,8,987.7,0,81,0,0,-0.7,-3.6,4290,294,11,6.8
2020,2,24,11:00,UTC,7,988.5,0,71,0,0,0.2,-4.5,36590,293,12.5,7.5
2020,2,24,12:00,UTC,7,989.3,0,68,0,0,0,-5.2,50000,296,13.7,8.3
2020,2,24,13:00,UTC,8,990.1,0,62,0,0,0.4,-6,50000,295,12,7.5
2020,2,24,14:00,UTC,8,990.9,0,55,0,0,0.3,-7.7,50000,291,10.9,6.8
2020,2,24,15:00,UTC,7,991.8,0,61,0,0,-0.5,-7.2,47280,299,12.1,7.7
2020,2,24,16:00,UTC,7,992.3,0,62,0,0,-0.7,-7,50000,293,11.7,7
2020,2,24,17:00,UTC,7,992.7,0,57,0,0,-0.6,-8,50000,298,14,7.8
2020,2,24,18:00,UTC,9,993.5,0,73,0,0,-1.6,-5.7,4590,302,12,7.4
2020,2,24,19:00,UTC,9,994.1,0.2,93,0.2,0,-2.5,-3.4,1470,292,9.7,6
2020,2,24,20:00,UTC,8,994.6,0.5,94,0.7,0,-2.2,-3,4220,295,10.1,6.5
2020,2,24,21:00,UTC,5,995.2,0,89,0,0,-2.4,-4,50000,298,9.7,7.5
2020,2,24,22:00,UTC,7,995.4,0,84,0,0,-2.6,-5,50000,294,8.7,6
2020,2,24,23:00,UTC,7,995.9,0,77,0,0,-2.8,-6.3,50000,289,8.4,5.1
2020,2,25,00:00,UTC,8,996.3,0,75,0,0,-3,-6.7,50000,292,7.8,5.1
2020,2,25,01:00,UTC,8,996.5,0,75,0,0,-3.2,-7.1,50000,290,7.1,4.5
2020,2,25,02:00,UTC,7,996.7,0,76,0,0,-3.7,-7.3,50000,288,6.2,3.8
2020,2,25,03:00,UTC,8,997.2,0,75,0,0,-3.5,-7.3,50000,284,5.7,3.5
2020,2,25,04:00,UTC,5,997.6,0,77,0,0,-4.1,-7.5,50000,291,4.7,3.2
2020,2,25,05:00,UTC,1,997.9,0,81,0,0,-4.9,-7.7,50000,292,5.1,2.7
2020,2,25,06:00,UTC,0,998.1,0,85,0,0,-6.5,-8.7,50000,299,2.8,1.9
2020,2,25,07:00,UTC,0,998.3,0,81,0,0,-5.3,-8,50000,267,3.5,1.9
2020,2,25,08:00,UTC,0,998.4,0,74,0,0,-3.8,-7.8,47610,258,2.3,1.3
2020,2,25,09:00,UTC,0,998.2,0,66,0,0,-2.5,-7.9,40430,257,2.3,1.4
2020,2,25,10:00,UTC,0,998.1,0,55,0,0,-1.1,-9.1,36730,244,4.1,2.5
2020,2,25,11:00,UTC,0,998.1,0,47,0,0,0.2,-9.7,44830,273,4.1,2.5
2020,2,25,12:00,UTC,,997.9,0,41,0,0,0.7,-11,50000,,,
2020,2,25,13:00,UTC,0,997.6,0,37,0,0,0.9,-12.3,47230,255,4,2.4
2020,2,25,14:00,UTC,0,997.5,0,37,0,0,0.3,-12.7,50000,246,3.8,2.3
2020,2,25,15:00,UTC,0,997.4,0,46,0,0,-1.1,-11.3,50000,245,2.6,1.6
2020,2,25,16:00,UTC,0,997.4,0,54,0,0,-3.2,-11.3,50000,237,2.1,1.3
2020,2,25,17:00,UTC,0,997.4,0,59,0,0,-4,-10.8,50000,239,3,1.6
2020,2,25,18:00,UTC,0,997.4,0,78,0,0,-7.1,-10.2,50000,0,0.8,0
2020,2,25,19:00,UTC,0,997.7,0,84,0,0,-8.8,-11,50000,0,0.6,0
2020,2,25,20:00,UTC,0,997.7,0,87,0,0,-9.4,-11.1,50000,322,0.8,0.6
2020,2,25,21:00,UTC,0,997.6,0,91,0,0,-10.7,-11.8,50000,194,1,0.6
2020,2,25,22:00,UTC,0,997.2,0,92,0,0,-10.9,-12,50000,0,0.6,0
2020,2,25,23:00,UTC,0,997.1,0,90,0,0,-12.2,-13.5,50000,316,1.3,1.2
2020,2,26,00:00,UTC,0,996.8,0,91,0,0,-10.4,-11.6,50000,317,2,1.1
2020,2,26,01:00,UTC,0,996.6,0,89,0,0,-10.4,-11.9,50000,323,2.4,1.7
2020,2,26,02:00,UTC,0,996.5,0,91,0,0,-9.1,-10.4,50000,333,2.2,1.4
2020,2,26,03:00,UTC,0,996.6,0,94,0,0,-9.9,-10.8,50000,323,3,2.5
2020,2,26,04:00,UTC,0,996.7,0,95,0,0,-9.7,-10.3,50000,345,2.9,2.3
2020,2,26,05:00,UTC,8,996.9,0,94,0,0,-7.7,-8.5,50000,343,3.8,2.6
2020,2,26,06:00,UTC,8,996.9,0,92,0,0,-6.7,-7.8,50000,349,5.6,4.2
2020,2,26,07:00,UTC,7,997,0,93,0,0,-6.1,-7.1,50000,3,3.2,2.1
2020,2,26,08:00,UTC,3,997,0,88,0,0,-4.6,-6.3,48990,37,5.9,3.9
2020,2,26,09:00,UTC,3,997.3,0,78,0,0,-3.7,-6.9,50000,21,5.4,3.8
2020,2,26,10:00,UTC,0,997.4,0,72,0,2,-3,-7.2,42260,28,6.3,4.4
2020,2,26,11:00,UTC,0,997.5,0,64,0,0,-2.2,-8.1,40670,32,6.3,4.1
2020,2,26,12:00,UTC,0,997.6,0,52,0,0,-1.9,-10.6,48500,25,6.4,4.8
2020,2,26,13:00,UTC,0,997.8,0,41,0,0,-2.1,-13.6,50000,40,6.8,4.7
2020,2,26,14:00,UTC,0,998,0,43,0,0,-2.3,-13.1,50000,31,5.8,3.9
2020,2,26,15:00,UTC,0,998.5,0,48,0,0,-3.3,-12.7,50000,14,4.4,3
2020,2,26,16:00,UTC,0,999.1,0,58,0,0,-5.6,-12.6,44990,11,3.6,2.6
2020,2,26,17:00,UTC,0,999.4,0,62,0,0,-6,-12.1,50000,349,2.7,1.8
2020,2,26,18:00,UTC,0,1000,0,70,0,0,-7.4,-11.9,50000,316,2.3,1.9
2020,2,26,19:00,UTC,0,1000.4,0,83,0,0,-10.4,-12.7,50000,310,1.7,1.5
2020,2,26,20:00,UTC,0,1000.7,0,83,0,0,-10.8,-13.2,50000,279,1.5,1.1
2020,2,26,21:00,UTC,0,1001.2,0,85,0,0,-13.7,-15.6,50000,305,1.6,1.4
2020,2,26,22:00,UTC,0,1001.4,0,89,0,0,-13.6,-15.1,50000,309,2,1.7
2020,2,26,23:00,UTC,0,1001.7,0,89,0,0,-12.3,-13.7,50000,321,2.6,1.8
2020,2,27,00:00,UTC,0,1001.4,0,89,0,0,-11.8,-13.3,44270,300,2,1.4
2020,2,27,01:00,UTC,0,1001.7,0,84,0,0,-15.1,-17.2,50000,329,1.1,0.9
2020,2,27,02:00,UTC,0,1002,0,91,0,0,-13.7,-14.8,50000,316,1.8,1.5
2020,2,27,03:00,UTC,0,1002.2,0,90,0,0,-14.2,-15.5,50000,314,1.9,1.6
2020,2,27,04:00,UTC,0,1002.5,0,90,0,0,-13.4,-14.7,50000,312,1.8,1.4
2020,2,27,05:00,UTC,0,1002.8,0,89,0,0,-14.3,-15.8,50000,306,1.6,1.2
2020,2,27,06:00,UTC,0,1003.2,0,84,0,0,-15,-17,50000,303,1.6,1.3
2020,2,27,07:00,UTC,0,1003.6,0,86,0,0,-12.9,-14.8,40990,319,2,1.2
2020,2,27,08:00,UTC,0,1003.5,0,84,0,0,-9.3,-11.4,42980,321,1.4,0.9
2020,2,27,09:00,UTC,0,1003.2,0,77,0,0,-6.4,-9.8,40970,90,2.8,1.8
2020,2,27,10:00,UTC,0,1003.1,0,66,0,2,-4.9,-10.3,41520,106,3.5,1.9
2020,2,27,11:00,UTC,0,1002.6,0,52,0,0,-3.4,-11.8,30810,117,3.3,2
2020,2,27,12:00,UTC,0,1002.5,0,46,0,0,-2.6,-12.6,50000,100,3.8,2.5
2020,2,27,13:00,UTC,0,1002.4,0,43,0,0,-2.4,-13.3,50000,85,4.3,2.9
2020,2,27,14:00,UTC,0,1002.1,0,42,0,0,-2.5,-13.6,50000,65,4.6,2.9
2020,2,27,15:00,UTC,0,1002.3,0,51,0,0,-3.9,-12.6,50000,90,3.9,2.5
2020,2,27,16:00,UTC,0,1002.5,0,65,0,0,-6.7,-12.2,42960,48,2.7,2.3
2020,2,27,17:00,UTC,0,1002.7,0,67,0,0,-7.1,-12.1,50000,56,3.5,2.8
2020,2,27,18:00,UTC,0,1002.8,0,77,0,0,-8.7,-12,42790,355,1.9,1.2
2020,2,27,19:00,UTC,0,1003.2,0,79,0,0,-11.5,-14.5,50000,317,1.4,1.1
2020,2,27,20:00,UTC,0,1002.9,0,80,0,0,-9.8,-12.5,50000,319,1.5,1.1
2020,2,27,21:00,UTC,0,1002.9,0,81,0,0,-10.1,-12.7,50000,333,1.7,0.9
2020,2,27,22:00,UTC,0,1002.9,0,84,0,0,-10.4,-12.6,50000,329,1.8,1.5
2020,2,27,23:00,UTC,0,1002.9,0,86,0,0,-10.7,-12.6,50000,299,1.6,1
2020,2,28,00:00,UTC,0,1003.3,0,86,0,0,-13.2,-15.1,46420,296,1.6,1.1
2020,2,28,01:00,UTC,0,1003.4,0,89,0,0,-14.1,-15.5,50000,311,2.2,1.6
2020,2,28,02:00,UTC,0,1003.1,0,90,0,0,-12.6,-14,50000,319,2.6,1.9
