Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Lumensyvyys (cm),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2021,2,16,01:00,UTC,0,1019.5,0,50,-10.5,2
2021,2,16,02:00,UTC,0,1020.2,0,49,-12.8,2.1
2021,2,16,03:00,UTC,0,1020.6,0,49,-13.7,1.4
2021,2,16,04:00,UTC,0,1021,0,49,-15.7,2
2021,2,16,05:00,UTC,0,1021.1,0,50,-14.7,2
2021,2,16,06:00,UTC,0,1021.9,0,50,-14.6,2.2
2021,2,16,07:00,UTC,0,1022.5,0,50,-14.7,2.3
2021,2,16,08:00,UTC,0,1023.1,0,50,-14.5,2
2021,2,16,09:00,UTC,0,1023.7,0,50,-13.5,2
2021,2,16,10:00,UTC,0,1023.9,0,50,-12.2,2.2
2021,2,16,11:00,UTC,0,1024.2,0,50,-11.2,2.2
2021,2,16,12:00,UTC,0,1024.5,0,50,-10.6,1.9
2021,2,16,13:00,UTC,0,1024.7,0,50,-10.6,2
2021,2,16,14:00,UTC,0,1025,0,50,-11.2,2.2
2021,2,16,15:00,UTC,0,1025.3,0,49,-13.2,1.7
2021,2,16,16:00,UTC,0,1025.6,0,49,-15.1,1.8
2021,2,16,17:00,UTC,0,1025.5,0,49,-17,1.3
2021,2,16,18:00,UTC,0,1025.8,0,49,-17.5,1.8
2021,2,16,19:00,UTC,0,1026.3,0,50,-16.8,2.2
2021,2,16,20:00,UTC,0,1026.6,0,49,-19,1.5
2021,2,16,21:00,UTC,0,1026.9,0,49,-20.2,1.6
2021,2,16,22:00,UTC,0,1027,0,49,-20.4,1.6
2021,2,16,23:00,UTC,0,1026.8,0,49,-21.2,1.4
2021,2,17,00:00,UTC,0,1026.7,0,49,-23.4,0.9
2021,2,17,01:00,UTC,0,1027.1,0,49,-25,0.9
2021,2,17,02:00,UTC,0,1027.3,0,49,-26.3,1
2021,2,17,03:00,UTC,0,1027.2,0,49,-26,1.3
2021,2,17,04:00,UTC,0,1027.2,0,49,-25.5,1.8
2021,2,17,05:00,UTC,0,1027,0,49,-25.3,1.2
2021,2,17,06:00,UTC,0,1027,0,49,-26.2,1.6
2021,2,17,07:00,UTC,0,1027,0,49,-25,1.8
2021,2,17,08:00,UTC,0,1027.3,0,49,-24,1.5
2021,2,17,09:00,UTC,0,1027.5,0,49,-22.3,1.7
2021,2,17,10:00,UTC,0,1027.7,0,49,-21.7,1.9
2021,2,17,11:00,UTC,0,1027.7,0,49,-20.3,1.8
2021,2,17,12:00,UTC,0,1027.3,0,49,-19.3,1
2021,2,17,13:00,UTC,0,1026.6,0,49,-18.8,1.5
2021,2,17,14:00,UTC,0,1026.4,0,49,-18.9,1.6
2021,2,17,15:00,UTC,0,1026.1,0,49,-20.6,1.7
2021,2,17,16:00,UTC,0,1025.7,0,49,-21.7,1.5
2021,2,17,17:00,UTC,0,1025.6,0,49,-22.9,1.7
2021,2,17,18:00,UTC,0,1025.3,0,49,-23.5,1.4
2021,2,17,19:00,UTC,0,1025.2,0,49,-23.5,1.6
2021,2,17,20:00,UTC,0,1025.2,0,49,-24.2,2.1
2021,2,17,21:00,UTC,0,1024.9,0,49,-24.2,2.3
2021,2,17,22:00,UTC,0,1024.6,0,49,-25.7,1.9
2021,2,17,23:00,UTC,0,1024.1,0,49,-25.2,2
2021,2,18,00:00,UTC,1,1023.6,0,49,-25.7,2
2021,2,18,01:00,UTC,0,1023.2,0,49,-26.6,1.2
2021,2,18,02:00,UTC,0,1022.5,0,49,-26.8,1.7
2021,2,18,03:00,UTC,0,1022.2,0,49,-26.7,1.3
2021,2,18,04:00,UTC,0,1022.1,0,49,-25.4,1.2
2021,2,18,05:00,UTC,6,1021.7,0,50,-23.5,1.9
2021,2,18,06:00,UTC,8,1021.5,0,49,-20,1.2
2021,2,18,07:00,UTC,8,1021.2,0,49,-17.2,1.9
2021,2,18,08:00,UTC,7,1020.9,0,49,-15.2,1.8
2021,2,18,09:00,UTC,8,1020.9,0,49,-14.4,1.4
2021,2,18,10:00,UTC,8,1020.9,0,49,-14,1.5
2021,2,18,11:00,UTC,7,1020.4,0,49,-12.3,1.5
2021,2,18,12:00,UTC,8,1019.8,0.1,50,-11,1.8
2021,2,18,13:00,UTC,8,1019.5,0,50,-10.5,2.1
2021,2,18,14:00,UTC,8,1019.2,0,50,-10,1.9
2021,2,18,15:00,UTC,8,1018.8,0,50,-9.8,2.1
2021,2,18,16:00,UTC,8,1018.5,0,50,-9.6,2
2021,2,18,17:00,UTC,8,1018.1,0,50,-9.5,2.1
2021,2,18,18:00,UTC,8,1017.9,0,49,-9.4,2.3
2021,2,18,19:00,UTC,8,1017.6,0.1,51,-9.2,2.1
2021,2,18,20:00,UTC,7,1017.4,0.2,51,-8.9,2.2
2021,2,18,21:00,UTC,8,1017.2,0.4,51,-8.7,2.3
2021,2,18,22:00,UTC,8,1017.1,0.4,52,-8.7,2.3
2021,2,18,23:00,UTC,8,1016.9,0.5,52,-8.7,2.6
2021,2,19,00:00,UTC,8,1016.7,0.7,53,-8.8,2.9
2021,2,19,01:00,UTC,8,1016.6,0.6,54,-9,2.6
2021,2,19,02:00,UTC,8,1016.6,0.1,54,-9.8,2.4
2021,2,19,03:00,UTC,8,1016.6,0.1,55,-10.3,1.9
2021,2,19,04:00,UTC,8,1016.5,0.2,55,-10.7,1.9
2021,2,19,05:00,UTC,8,1016.5,0.4,55,-11.2,2.6
2021,2,19,06:00,UTC,8,1016.7,0.3,55,-11.3,3
2021,2,19,07:00,UTC,8,1017.2,0,55,-11,3.2
2021,2,19,08:00,UTC,8,1017.4,0,55,-10.9,3.1
2021,2,19,09:00,UTC,8,1017.5,0,55,-10.8,3.5
2021,2,19,10:00,UTC,8,1017.5,0,55,-10.6,4.2
2021,2,19,11:00,UTC,8,1017.5,0,56,-10.3,3.6
2021,2,19,12:00,UTC,8,1017.4,0,56,-10,3.7
2021,2,19,13:00,UTC,8,1017.6,0,55,-10,3.9
2021,2,19,14:00,UTC,8,1017.5,0,55,-10.2,3.6
2021,2,19,15:00,UTC,8,1017.4,0.3,56,-10.4,3.9
2021,2,19,16:00,UTC,8,1017.6,0.3,56,-10.4,3.9
2021,2,19,17:00,UTC,8,1017.6,0.3,56,-10.5,3.8
2021,2,19,18:00,UTC,8,1017.7,0.4,56,-10.5,3.6
2021,2,19,19:00,UTC,7,1017.3,0.1,57,-10.5,4.2
2021,2,19,20:00,UTC,8,1017.4,0,55,-10.5,3.7
2021,2,19,21:00,UTC,8,1017.5,0.1,57,-10.6,3.6
2021,2,19,22:00,UTC,8,1017.6,0.2,57,-10.7,3.7
2021,2,19,23:00,UTC,8,1017.6,0.5,58,-10.8,3.8
2021,2,20,00:00,UTC,8,1017.7,0.6,59,-11,3.7
2021,2,20,01:00,UTC,8,1017.2,0.4,60,-11.1,3.6
2021,2,20,02:00,UTC,8,1017,0.2,59,-10.9,4
2021,2,20,03:00,UTC,8,1017.1,0.4,61,-11,3.7
2021,2,20,04:00,UTC,8,1017.1,0.2,61,-11.2,3.3
2021,2,20,05:00,UTC,7,1016.5,0.1,61,-11.1,3.8
2021,2,20,06:00,UTC,8,1017.1,0,61,-11,3.4
2021,2,20,07:00,UTC,8,1016.9,0,60,-10.9,3.5
2021,2,20,08:00,UTC,7,1016.9,0,60,-10.6,3.7
2021,2,20,09:00,UTC,8,1017.4,0,60,-10.3,3.9
2021,2,20,10:00,UTC,8,1017.5,0,60,-10.3,3.6
2021,2,20,11:00,UTC,8,1016.7,0,60,-10.3,3.9
2021,2,20,12:00,UTC,8,1016.5,0.1,60,-10.3,4
2021,2,20,13:00,UTC,8,1016.3,0.1,60,-10.4,3.2
2021,2,20,14:00,UTC,8,1016.1,0.3,60,-10.7,3.3
2021,2,20,15:00,UTC,8,1015.8,0.1,61,-10.7,3.7
2021,2,20,16:00,UTC,8,1015.8,0.1,61,-10.8,3.6
2021,2,20,17:00,UTC,8,1015.2,0.3,60,-10.7,3.7
2021,2,20,18:00,UTC,8,1014.9,1.1,61,-10.8,2.6
2021,2,20,19:00,UTC,8,1014.6,0.5,62,-10.9,4.3
2021,2,20,20:00,UTC,8,1014.4,0.4,62,-11,3.8
2021,2,20,21:00,UTC,8,1014.6,0.4,62,-11.3,3.7
2021,2,20,22:00,UTC,8,1014.6,0.6,62,-11.4,4
2021,2,20,23:00,UTC,8,1015.2,0.7,63,-11.4,2.9
2021,2,21,00:00,UTC,8,1015.3,0.7,64,-11.9,3.1
2021,2,21,01:00,UTC,8,1015.6,0.4,64,-12.1,3.4
2021,2,21,02:00,UTC,8,1015.9,0,64,-12.1,3.5
2021,2,21,03:00,UTC,8,1017.8,0,64,-12.6,1.9
2021,2,21,04:00,UTC,7,1018.1,0,64,-13.1,3.1
2021,2,21,05:00,UTC,0,1018.7,0,63,-13.7,2.6
2021,2,21,06:00,UTC,0,1019.8,0,63,-14.3,2.1
2021,2,21,07:00,UTC,0,1020.4,0,63,-14.6,2.9
2021,2,21,08:00,UTC,0,1021.6,0,63,-14.2,3.4
2021,2,21,09:00,UTC,0,1021.4,0,63,-13.9,3.8
2021,2,21,10:00,UTC,7,1022.2,0,63,-13.1,2.9
2021,2,21,11:00,UTC,8,1022.1,0,63,-12.6,3.2
2021,2,21,12:00,UTC,7,1022,0,63,-12.1,3.1
2021,2,21,13:00,UTC,7,1021.9,0,63,-12,3.6
2021,2,21,14:00,UTC,7,1021.7,0,63,-12.3,4.1
2021,2,21,15:00,UTC,8,1021.1,0,63,-12.2,4.1
2021,2,21,16:00,UTC,7,1020.8,0,62,-12.2,4.4
2021,2,21,17:00,UTC,8,1021.5,0,62,-12.3,3.8
2021,2,21,18:00,UTC,8,1021.5,0.7,63,-13,4.4
2021,2,21,19:00,UTC,9,1021.6,2,66,-13.2,4.5
2021,2,21,20:00,UTC,8,1021.6,2.6,70,-13.4,4.2
2021,2,21,21:00,UTC,8,1022.1,1.1,72,-13.6,4.9
2021,2,21,22:00,UTC,8,1022.9,0.6,72,-14,4.4
2021,2,21,23:00,UTC,8,1023.6,0.4,73,-14.2,4.2
2021,2,22,00:00,UTC,8,1024.1,0,72,-14.2,3.8
2021,2,22,01:00,UTC,8,1025,0,72,-14.4,4.4
2021,2,22,02:00,UTC,8,1025.8,0,72,-14.4,3.9
2021,2,22,03:00,UTC,8,1026.2,0,72,-14.5,3.8
2021,2,22,04:00,UTC,7,1027.4,0,72,-14.6,3
2021,2,22,05:00,UTC,8,1028.1,0,71,-14.6,2.6
2021,2,22,06:00,UTC,8,1028.8,0,71,-14.7,2.9
2021,2,22,07:00,UTC,8,1028.8,0,71,-14.5,3.2
2021,2,22,08:00,UTC,8,1029.5,0,71,-14.1,3.7
2021,2,22,09:00,UTC,8,1030.2,0,71,-14,3.7
2021,2,22,10:00,UTC,8,1031,0,71,-13.8,4
2021,2,22,11:00,UTC,8,1032,0,71,-13.2,3.4
2021,2,22,12:00,UTC,8,1032.1,0,70,-13.1,3.6
2021,2,22,13:00,UTC,8,1032.5,0,70,-13.3,3.6
2021,2,22,14:00,UTC,8,1032.5,0,70,-13,4.5
2021,2,22,15:00,UTC,8,1032.8,0,70,-13.2,3.9
2021,2,22,16:00,UTC,8,1032.6,0,70,-13.3,5
2021,2,22,17:00,UTC,8,1032.4,0,70,-13.1,4.1
2021,2,22,18:00,UTC,8,1032.8,0,70,-12.9,4.4
2021,2,22,19:00,UTC,8,1032.8,0,70,-12.9,4.3
2021,2,22,20:00,UTC,8,1032.6,0,69,-13.2,4.7
2021,2,22,21:00,UTC,8,1032.3,0,69,-13.2,3.4
2021,2,22,22:00,UTC,8,1032.1,0,69,-13.2,3.9
2021,2,22,23:00,UTC,8,1031.4,0,69,-13.2,4.3
2021,2,23,00:00,UTC,7,1030.9,0,69,-13.2,4.1
2021,2,23,01:00,UTC,7,1030,0,69,-13.2,5.5
2021,2,23,02:00,UTC,8,1029.5,0,69,-13.4,4.8
2021,2,23,03:00,UTC,8,1028.5,0,69,-13.5,5.1
2021,2,23,04:00,UTC,8,1027.5,0.5,69,-13.8,4.9
2021,2,23,05:00,UTC,8,1026.1,1.4,70,-14.2,5.6
2021,2,23,06:00,UTC,8,1025.2,1.6,71,-14.3,5.1
2021,2,23,07:00,UTC,8,1024.5,2.1,72,-14.1,5.6
2021,2,23,08:00,UTC,8,1024.1,1.6,73,-13.9,5.3
2021,2,23,09:00,UTC,9,1024.4,2.1,74,-13.8,4.1
2021,2,23,10:00,UTC,8,1024.1,1.4,75,-13.6,4.3
2021,2,23,11:00,UTC,8,1023.6,0.7,75,-13.2,4.2
2021,2,23,12:00,UTC,8,1023.2,0.5,75,-12.8,3.7
2021,2,23,13:00,UTC,8,1023,0.1,75,-12.6,3.6
2021,2,23,14:00,UTC,8,1022.7,0.4,75,-12.3,3.4
2021,2,23,15:00,UTC,8,1023,0.5,75,-12.3,2.8
2021,2,23,16:00,UTC,7,1023,0.2,75,-12.4,2.4
2021,2,23,17:00,UTC,8,1023,0,75,-12.2,2.8
2021,2,23,18:00,UTC,8,1023.1,0,75,-12.1,2.6
2021,2,23,19:00,UTC,8,1023.2,0,75,-12.1,2.2
2021,2,23,20:00,UTC,8,1023.2,0,74,-12,1.9
2021,2,23,21:00,UTC,8,1023.3,0,74,-12,2.2
2021,2,23,22:00,UTC,8,1023.2,0,74,-12,2.2
2021,2,23,23:00,UTC,8,1023.3,0,74,-12,2.3
2021,2,24,00:00,UTC,8,1022.6,0,74,-12,2.1
2021,2,24,01:00,UTC,8,1023,0,74,-12,1.9
2021,2,24,02:00,UTC,8,1022.7,0,74,-11.9,2.2
2021,2,24,03:00,UTC,8,1020.8,0,74,-11.9,2.6
2021,2,24,04:00,UTC,8,1020.9,0,73,-11.6,2.6
2021,2,24,05:00,UTC,8,1019.7,0,73,-11.6,2.9
2021,2,24,06:00,UTC,8,1019.6,0,73,-11.4,2.7
2021,2,24,07:00,UTC,8,1018.1,0,73,-11.2,3.3
2021,2,24,08:00,UTC,8,1016.2,0,73,-10.5,3
2021,2,24,09:00,UTC,8,1015.3,0,73,-9.6,3.3
2021,2,24,10:00,UTC,7,1013.5,0,73,-8.9,4.2
2021,2,24,11:00,UTC,8,1012.6,0.8,72,-8.8,3.7
2021,2,24,12:00,UTC,8,1010.2,1.1,74,-8.3,4.8
2021,2,24,13:00,UTC,8,1008.6,0.8,76,-8.4,4.3
2021,2,24,14:00,UTC,8,1007.3,1.8,78,-8.2,4.2
2021,2,24,15:00,UTC,8,1006.4,0.9,79,-8,4
2021,2,24,16:00,UTC,8,1005.6,0.5,80,-7.9,3.1
2021,2,24,17:00,UTC,8,1005,0.4,80,-7.6,2.5
2021,2,24,18:00,UTC,8,1004,0.1,81,-7.3,2.6
2021,2,24,19:00,UTC,8,1003.8,0,81,-7,2.6
2021,2,24,20:00,UTC,8,1003.8,0,81,-6.7,1.9
2021,2,24,21:00,UTC,8,1004.2,0,81,-6.5,1.8
2021,2,24,22:00,UTC,8,1004.3,0.1,81,-6.5,2
2021,2,24,23:00,UTC,8,1004.2,0,81,-6.2,1.8
2021,2,25,00:00,UTC,8,1004.1,0,81,-5.9,1.5
2021,2,25,01:00,UTC,8,1004.4,0,81,-5.4,1.7
2021,2,25,02:00,UTC,7,1003.4,0,81,-4.4,1.6
2021,2,25,03:00,UTC,9,1003.1,0,81,-3.1,2
2021,2,25,04:00,UTC,9,1002.4,0,80,-2.2,1.9
2021,2,25,05:00,UTC,9,1002.1,0,80,-1.2,1.6
2021,2,25,06:00,UTC,8,1001.6,0,80,-0.4,2.5
2021,2,25,07:00,UTC,0,1001.2,0,80,-1.7,2.1
2021,2,25,08:00,UTC,0,1001.2,0,80,-1.1,1.4
2021,2,25,09:00,UTC,0,1000.7,0,79,0.8,3.3
2021,2,25,10:00,UTC,0,1000.2,0,79,3.3,2.1
2021,2,25,11:00,UTC,0,1000.5,0,79,4.4,3
2021,2,25,12:00,UTC,0,1000.5,0,79,5,2.4
2021,2,25,13:00,UTC,0,1000,0,79,4.6,2.4
2021,2,25,14:00,UTC,0,999.6,0,79,3.6,2.6
2021,2,25,15:00,UTC,0,999.4,0,79,3.3,2.9
2021,2,25,16:00,UTC,0,999.4,0,79,2,2
2021,2,25,17:00,UTC,0,999.1,0,78,-0.6,2.1
2021,2,25,18:00,UTC,0,998.7,0,78,-0.6,2.5
2021,2,25,19:00,UTC,0,998.4,0,78,-0.5,2.5
2021,2,25,20:00,UTC,0,997.8,0,78,-1.2,2.8
2021,2,25,21:00,UTC,2,997.6,0,78,-1.7,1.9
2021,2,25,22:00,UTC,7,997.2,0,78,-1.3,1.5
2021,2,25,23:00,UTC,7,996.9,0,78,-0.5,1.6
2021,2,26,00:00,UTC,7,996.5,0,78,-0.7,1.5
2021,2,26,01:00,UTC,7,996.1,0,78,-0.3,1.8
2021,2,26,02:00,UTC,1,995.7,0,78,-2.3,1.6
2021,2,26,03:00,UTC,4,995.4,0,77,-3.2,1.2
2021,2,26,04:00,UTC,0,995.3,0,77,-4.4,1.2
2021,2,26,05:00,UTC,7,995.3,0,77,-5.8,1.3
2021,2,26,06:00,UTC,7,995.4,0,77,-5.2,1.1
2021,2,26,07:00,UTC,2,995.8,0,77,-4,1.3
2021,2,26,08:00,UTC,0,996.2,0,77,-3.4,1.5
2021,2,26,09:00,UTC,0,997,0,77,-0.3,2.2
2021,2,26,10:00,UTC,6,997.9,0,77,1,1.9
2021,2,26,11:00,UTC,6,999,0,77,0,4.2
2021,2,26,12:00,UTC,2,1000.1,0,77,-0.3,3.6
2021,2,26,13:00,UTC,7,1001.4,0,77,-1.9,4.2
2021,2,26,14:00,UTC,3,1002.5,0,76,-0.9,3.4
2021,2,26,15:00,UTC,5,1003.4,0,76,-0.7,2.5
2021,2,26,16:00,UTC,7,1004.4,0,76,1.3,3.8
2021,2,26,17:00,UTC,8,1005,0,77,2.3,4.3
2021,2,26,18:00,UTC,7,1006.1,0,77,2.2,5.5
2021,2,26,19:00,UTC,8,1007,0,77,2.1,6.1
2021,2,26,20:00,UTC,7,1008.3,0,77,1.7,4.6
2021,2,26,21:00,UTC,7,1009.5,0,76,0.9,5
2021,2,26,22:00,UTC,3,1010.9,0,76,0.2,4.4
2021,2,26,23:00,UTC,0,1012.1,0,76,-1,4
2021,2,27,00:00,UTC,0,1013.3,0,76,-1.6,3.8
2021,2,27,01:00,UTC,0,1014.2,0,76,-2.6,3.4
2021,2,27,02:00,UTC,0,1015.2,0,76,-3.9,4.1
2021,2,27,03:00,UTC,0,1015.9,0,76,-4.7,3.5
2021,2,27,04:00,UTC,0,1016.8,0,76,-5.5,3.2
2021,2,27,05:00,UTC,0,1017.5,0,76,-6.6,2.3
2021,2,27,06:00,UTC,0,1018,0,76,-7.2,2.1
2021,2,27,07:00,UTC,0,1018.4,0,76,-7.4,1.8
2021,2,27,08:00,UTC,0,1018.7,0,75,-4.2,2.1
2021,2,27,09:00,UTC,0,1018.8,0,75,-1.7,1.3
2021,2,27,10:00,UTC,0,1018.9,0,75,-1.4,1.7
2021,2,27,11:00,UTC,0,1018.6,0,75,-0.8,2
2021,2,27,12:00,UTC,2,1018.3,0,75,0.8,1.4
2021,2,27,13:00,UTC,3,1017.5,0,75,0.2,1
2021,2,27,14:00,UTC,1,1016.8,0,75,-2.1,0.9
2021,2,27,15:00,UTC,7,1015.9,0,75,-2.4,1.2
2021,2,27,16:00,UTC,7,1015,0,75,-1.9,2.2
2021,2,27,17:00,UTC,8,1013.7,0.1,75,-1.7,2.4
2021,2,27,18:00,UTC,8,1012.4,1.1,76,-1.8,3
2021,2,27,19:00,UTC,8,1010.7,1.6,77,-1.2,2.5
2021,2,27,20:00,UTC,8,1009.5,0.9,77,0.1,2.6
2021,2,27,21:00,UTC,7,1008.7,0.2,77,0.8,1.8
2021,2,27,22:00,UTC,7,1008.5,0,77,1.6,2.2
2021,2,27,23:00,UTC,7,1008.4,0,77,1.5,2.9
2021,2,28,00:00,UTC,7,1008.4,0,77,0.7,2.3
2021,2,28,01:00,UTC,1,1008.8,0,77,-0.2,2.1
2021,2,28,02:00,UTC,5,1009,0,76,-0.8,2.6
2021,2,28,03:00,UTC,5,1009.5,0,76,-1.4,1.4
2021,2,28,04:00,UTC,0,1010.2,0,76,-3,1.7
2021,2,28,05:00,UTC,0,1010.9,0,76,-3.5,2.1
2021,2,28,06:00,UTC,0,1011.5,0,76,-4.1,1.8
2021,2,28,07:00,UTC,0,1012.3,0,76,-3.5,1.7
2021,2,28,08:00,UTC,0,1012.8,0,76,-2.2,1.1
2021,2,28,09:00,UTC,0,1013.4,0,76,0.1,1.7
2021,2,28,10:00,UTC,0,1013.7,0,76,2,2.1
2021,2,28,11:00,UTC,0,1014.4,0,76,2.6,3
2021,2,28,12:00,UTC,0,1014.3,0,76,4.4,2.2
2021,2,28,13:00,UTC,0,1014.5,0,76,3.4,2
2021,2,28,14:00,UTC,7,1013.9,0,76,3.7,2
2021,2,28,15:00,UTC,7,1013.3,0,75,4.1,2.6
2021,2,28,16:00,UTC,0,1013.4,0,75,2.8,3.1
2021,2,28,17:00,UTC,0,1012.9,0,75,2.9,3.6
2021,2,28,18:00,UTC,7,1012.9,0,75,3.5,3.9
2021,2,28,19:00,UTC,6,1012.6,0,75,3.2,4.2
2021,2,28,20:00,UTC,7,1011.4,0,75,4.8,5.1
2021,2,28,21:00,UTC,7,1011,0,75,5.1,6
2021,2,28,22:00,UTC,7,1011,0,75,4.6,5.1
2021,2,28,23:00,UTC,7,1010.7,0,75,5.2,4.4
2021,3,1,00:00,UTC,7,1010.3,0,75,4.9,4.8
2021,3,1,01:00,UTC,7,1009.9,0,74,4.3,5.2
2021,3,1,02:00,UTC,8,1009.3,0,74,3.9,4.1
2021,3,1,03:00,UTC,7,1008.6,0,74,3.8,4.7
2021,3,1,04:00,UTC,7,1007.9,0,74,4.1,4.2
2021,3,1,05:00,UTC,8,1007.5,0,74,3.5,4.2
2021,3,1,06:00,UTC,7,1007.2,0,73,3.4,3.9
2021,3,1,07:00,UTC,7,1006.6,0,73,3.4,4.4
2021,3,1,08:00,UTC,0,1006.4,0,73,3.9,4.1
2021,3,1,09:00,UTC,0,1006.4,0,72,4.3,4.6
2021,3,1,10:00,UTC,0,1005.9,0,72,5.1,4.5
2021,3,1,11:00,UTC,1,1005.5,0,72,4.9,5.4
2021,3,1,12:00,UTC,0,1005.3,0,72,3.9,6.3
2021,3,1,13:00,UTC,0,1004.9,0,72,4,6.3
2021,3,1,14:00,UTC,0,1004.7,0,72,2.6,5.8
2021,3,1,15:00,UTC,0,1004.7,0,71,1.2,3.4
2021,3,1,16:00,UTC,0,1004.8,0,71,2.7,5.8
2021,3,1,17:00,UTC,0,1004.9,0,71,2.8,6.5
2021,3,1,18:00,UTC,0,1005.3,0,71,2.4,5.4
2021,3,1,19:00,UTC,0,1005.3,0,71,1.9,4.9
2021,3,1,20:00,UTC,2,1005.5,0,71,1.5,4.7
2021,3,1,21:00,UTC,7,1005.6,0,71,1.2,5
2021,3,1,22:00,UTC,7,1005.9,0,71,1.2,5.4
2021,3,1,23:00,UTC,2,1006.6,0,71,0.5,3.7
2021,3,2,00:00,UTC,0,1006.8,0,71,0.8,4.7
2021,3,2,01:00,UTC,0,1007.4,0,71,0.1,4.8
2021,3,2,02:00,UTC,2,1007.9,0,71,0.8,6.8
2021,3,2,03:00,UTC,0,1008.5,0,71,0.3,6.4
2021,3,2,04:00,UTC,0,1009.2,0,71,0,5.5
2021,3,2,05:00,UTC,1,1010.1,0,71,-0.3,4.9
2021,3,2,06:00,UTC,0,1011.2,0,71,-1.1,4.4
2021,3,2,07:00,UTC,0,1012,0,71,-0.9,4
2021,3,2,08:00,UTC,4,1012.9,0,71,0.4,4.8
2021,3,2,09:00,UTC,0,1013.6,0,71,1.3,4.5
2021,3,2,10:00,UTC,0,1014,0,70,2.1,4.1
2021,3,2,11:00,UTC,0,1014.4,0,70,2.1,3.7
2021,3,2,12:00,UTC,0,1014.5,0,70,2.5,4.5
2021,3,2,13:00,UTC,0,1014.7,0,70,1.4,2.8
2021,3,2,14:00,UTC,0,1014.7,0,70,0,2.5
2021,3,2,15:00,UTC,1,1014.5,0,70,-0.6,2.2
2021,3,2,16:00,UTC,0,1014.2,0,70,-0.9,2.9
2021,3,2,17:00,UTC,0,1014,0,70,-1.2,3.7
2021,3,2,18:00,UTC,0,1013.9,0,70,-1.6,3.7
2021,3,2,19:00,UTC,0,1013.8,0,70,-1.3,3.3
2021,3,2,20:00,UTC,2,1013.7,0,70,1.9,6.6
2021,3,2,21:00,UTC,6,1013.5,0,70,0.8,5.5
2021,3,2,22:00,UTC,7,1013.3,0,70,-0.4,3.3
2021,3,2,23:00,UTC,4,1012.7,0,70,-1.2,2.9
2021,3,3,00:00,UTC,4,1012.4,0,70,-1.1,2.4
2021,3,3,01:00,UTC,7,1011.2,0,70,-1.1,2.9
2021,3,3,02:00,UTC,7,1010.3,0,70,-0.9,3.7
2021,3,3,03:00,UTC,8,1009.1,0,70,-0.6,3.5
2021,3,3,04:00,UTC,7,1008.1,0,70,-0.7,4.1
2021,3,3,05:00,UTC,7,1007,0,70,-0.7,3.7
2021,3,3,06:00,UTC,8,1005.9,0,70,-0.3,3.7
2021,3,3,07:00,UTC,4,1004.8,0,70,-0.5,3.3
2021,3,3,08:00,UTC,7,1003.8,0,70,0.2,3.9
2021,3,3,09:00,UTC,7,1003.4,0,70,1.5,4.7
2021,3,3,10:00,UTC,7,1002.8,0,70,1.4,5.4
2021,3,3,11:00,UTC,7,1002.9,0,69,1.5,7.5
2021,3,3,12:00,UTC,3,1002.7,0,70,1.1,6.1
2021,3,3,13:00,UTC,5,1002.9,0,69,1.3,4
2021,3,3,14:00,UTC,7,1003.1,0,69,-0.2,4.2
2021,3,3,15:00,UTC,1,1003.3,0,69,-1.1,3.3
2021,3,3,16:00,UTC,0,1003.2,0,69,-2.2,3.6
2021,3,3,17:00,UTC,0,1003.3,0,69,-2.1,4.2
2021,3,3,18:00,UTC,0,1003.8,0,69,-3.7,4
2021,3,3,19:00,UTC,0,1004.1,0,69,-4.8,4.1
2021,3,3,20:00,UTC,3,1004.6,0,69,-5.3,3.9
2021,3,3,21:00,UTC,4,1005.2,0,69,-5.9,3.4
2021,3,3,22:00,UTC,1,1005.8,0,69,-5.9,3.9
2021,3,3,23:00,UTC,0,1006.3,0,69,-6.5,3.9
2021,3,4,00:00,UTC,0,1006.7,0,69,-7.4,3
2021,3,4,01:00,UTC,0,1007.1,0,69,-8.8,3.3
2021,3,4,02:00,UTC,0,1006.9,0,69,-9.5,2.2
2021,3,4,03:00,UTC,7,1006.8,0,69,-9.1,2.8
2021,3,4,04:00,UTC,8,1007.1,0,69,-6.9,3.3
2021,3,4,05:00,UTC,8,1006.7,0.9,69,-7.3,1.5
2021,3,4,06:00,UTC,8,1006.7,0.6,69,-6.5,2.2
2021,3,4,07:00,UTC,6,1006.6,0,70,-5.8,3.3
2021,3,4,08:00,UTC,5,1006.7,0,71,-6.4,4.1
2021,3,4,09:00,UTC,0,1007,0,71,-6,3.7
2021,3,4,10:00,UTC,1,1007.1,0,71,-6,4.2
2021,3,4,11:00,UTC,0,1007.5,0,71,-5.9,3.4
2021,3,4,12:00,UTC,0,1007.3,0,71,-5.7,4.5
2021,3,4,13:00,UTC,0,1007.5,0,71,-5.5,4.7
2021,3,4,14:00,UTC,0,1007.4,0,71,-6.2,4.5
2021,3,4,15:00,UTC,0,1007.7,0,71,-6.8,3.6
2021,3,4,16:00,UTC,0,1007.8,0,71,-8.6,2.7
2021,3,4,17:00,UTC,0,1008,0,71,-11.1,2
2021,3,4,18:00,UTC,6,1008.3,0,71,-10.2,2.1
