Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2018,3,10,09:00,UTC,8,1009.9,0,90,0,61,-1.2,-2.6,13139,150,5.7,3.3
2018,3,10,10:00,UTC,8,1010,0,87,0,61,-0.5,-2.3,19307,148,8.1,3.8
2018,3,10,11:00,UTC,8,1009.9,0,88,0,61,-0.2,-1.9,25780,152,5.9,2.9
2018,3,10,12:00,UTC,8,1009.8,0,85,0,61,0.5,-1.7,26109,146,6.2,3.5
2018,3,10,13:00,UTC,8,1009.7,0,84,0,61,0.9,-1.5,22845,143,5.8,3
2018,3,10,14:00,UTC,7,1009.7,0,84,0,61,1,-1.4,21549,147,5.8,3.1
2018,3,10,15:00,UTC,8,1009.8,0,86,0,60,0.6,-1.4,16589,157,5.6,3.1
2018,3,10,16:00,UTC,8,1009.8,0,88,0,60,0.3,-1.5,15268,146,6,3.3
2018,3,10,17:00,UTC,8,1010,0,88,0,60,0.2,-1.5,19105,155,5.5,2.9
2018,3,10,18:00,UTC,8,1009.9,0,89,0,61,0,-1.6,14315,150,6.6,3.4
2018,3,10,19:00,UTC,7,1009.9,0,90,0,61,-0.3,-1.8,18943,148,5.7,3.2
2018,3,10,20:00,UTC,7,1009.9,0,90,0,61,-0.5,-1.8,14260,152,4.9,2.9
2018,3,10,21:00,UTC,7,1009.8,0,90,0,61,-0.6,-2,18974,149,4.9,3
2018,3,10,22:00,UTC,7,1009.5,0,91,0,61,-0.8,-2.1,6841,151,5.4,3.2
2018,3,10,23:00,UTC,8,1009.5,0,93,0,61,-1.1,-2,4122,149,4.7,2.7
2018,3,11,00:00,UTC,8,1009.3,0.2,95,0,62,-1.3,-2,3345,148,4.9,2.7
2018,3,11,01:00,UTC,8,1009,0.1,97,0.4,62,-1.4,-1.9,2691,153,4.8,2.5
2018,3,11,02:00,UTC,8,1008.8,0.4,98,0.3,62,-1.5,-1.7,1715,156,4.6,2.5
2018,3,11,03:00,UTC,8,1008.6,0.1,98,0,63,-1.5,-1.8,5714,152,3.6,2.2
2018,3,11,04:00,UTC,8,1008.4,0.2,99,0,62,-1.6,-1.8,4954,153,4.2,2.4
2018,3,11,05:00,UTC,8,1008.2,0.2,99,0,62,-1.7,-1.8,9653,155,3.9,2.3
2018,3,11,06:00,UTC,8,1008.1,0.2,99,0,63,-1.4,-1.6,3168,156,3.5,2.1
2018,3,11,07:00,UTC,8,1008.1,0.2,98,0,64,-1,-1.3,2961,163,5.5,2.9
2018,3,11,08:00,UTC,8,1008.2,0.2,96,0,64,0,-0.6,3741,160,4.3,2.6
2018,3,11,09:00,UTC,8,1008.1,0,95,0,64,0.6,-0.2,14919,162,4.1,2.7
2018,3,11,10:00,UTC,8,1008,0,96,0,65,0.5,-0.1,5679,161,3.6,2
2018,3,11,11:00,UTC,8,1007.9,0.4,97,0.8,65,0.5,0,2918,206,2.6,1.1
2018,3,11,12:00,UTC,8,1007.9,0.2,97,0.3,65,0.1,-0.3,11347,262,2,1.1
2018,3,11,13:00,UTC,7,1007.5,0.1,96,0,64,0.7,0,9901,203,3.8,1.8
2018,3,11,14:00,UTC,8,1007.6,0.1,92,0,65,0,-1.1,5472,217,4.3,2.2
2018,3,11,15:00,UTC,7,1007.5,0,89,0,64,-0.6,-2.2,45928,213,6.2,2.8
2018,3,11,16:00,UTC,7,1007.7,0,95,0,64,-1.5,-2.2,3497,224,5.7,2.7
2018,3,11,17:00,UTC,8,1008.1,0.1,95,0,64,-2.9,-3.7,14980,256,5.7,2.8
2018,3,11,18:00,UTC,8,1008.3,0,93,0,63,-3.5,-4.4,48511,258,3.7,1.8
2018,3,11,19:00,UTC,8,1008.5,0,88,0,64,-3.5,-5.3,47756,232,5,2.4
2018,3,11,20:00,UTC,8,1008.6,0,87,0,64,-3.6,-5.4,50000,206,4.1,2.2
2018,3,11,21:00,UTC,8,1009,0,89,0,64,-4.1,-5.6,45177,204,3.7,1.6
2018,3,11,22:00,UTC,4,1009.3,0,96,0,63,-6.9,-7.3,17828,197,2.6,1.4
2018,3,11,23:00,UTC,2,1009.6,0,98,0,63,-8.7,-9,13316,192,2.6,1.5
2018,3,12,00:00,UTC,0,1009.5,0,96,0,63,-10,-10.5,16144,203,2,1.1
2018,3,12,01:00,UTC,0,1009.5,0,94,0,63,-12,-12.7,24516,170,1.4,1.2
2018,3,12,02:00,UTC,2,1009.4,0,96,0,63,-12.5,-13,35152,166,2.5,1.7
2018,3,12,03:00,UTC,7,1009.7,0,94,0,63,-12.1,-12.8,29812,182,2.6,1.7
2018,3,12,04:00,UTC,3,1009.6,0,95,0,63,-12.8,-13.5,39400,166,2.4,1.8
2018,3,12,05:00,UTC,1,1009.3,0,93,0,63,-13.5,-14.4,42332,162,2,1.4
2018,3,12,06:00,UTC,7,1009.3,0,95,0,63,-10.8,-11.5,25203,166,3.2,2.1
2018,3,12,07:00,UTC,7,1009.2,0,96,0,63,-9.6,-10.1,23291,155,1.8,1.2
2018,3,12,08:00,UTC,7,1009.3,0,97,0,63,-7.7,-8.1,22349,158,2.3,1.2
2018,3,12,09:00,UTC,2,1009.1,0,91,0,64,-6,-7.1,24697,128,3.1,1.9
2018,3,12,10:00,UTC,0,1008.5,0,82,0,64,-4.4,-7,34425,127,3.7,2.1
2018,3,12,11:00,UTC,6,1008.4,0,83,0,64,-3.4,-5.8,34454,141,4.2,2.3
2018,3,12,12:00,UTC,8,1008,0,84,0,64,-2.6,-4.9,50000,143,3,1.8
2018,3,12,13:00,UTC,8,1007.5,0,87,0,64,-2.2,-4,8265,132,3,1.7
2018,3,12,14:00,UTC,8,1006.8,0,88,0,64,-1.9,-3.6,24015,105,2.9,1.6
2018,3,12,15:00,UTC,8,1006.2,0,89,0,64,-1.8,-3.4,47877,106,3.1,1.6
2018,3,12,16:00,UTC,8,1005.7,0,92,0,64,-1.9,-3,12100,101,3.2,1.5
2018,3,12,17:00,UTC,8,1005,0.1,97,0,64,-2,-2.4,3102,111,3.8,2.1
2018,3,12,18:00,UTC,8,1004.5,0.4,99,0.2,65,-2.1,-2.2,2619,117,2.9,1.6
2018,3,12,19:00,UTC,8,1004,0.4,99,0.7,64,-2,-2.1,1223,99,3.6,1.4
2018,3,12,20:00,UTC,8,1003.2,0.5,100,0.4,66,-1.8,-1.9,2946,82,3.7,2
2018,3,12,21:00,UTC,7,1002.8,0.1,99,0,66,-1.9,-2,7125,110,3.3,1.8
2018,3,12,22:00,UTC,8,1002.4,0,99,0,66,-1.9,-2,5351,111,3.4,1.8
2018,3,12,23:00,UTC,8,1001.8,0,99,0,65,-1.8,-2,11417,105,3.4,1.6
2018,3,13,00:00,UTC,8,1001.2,0.2,99,0.2,66,-1.7,-1.9,4298,91,3.3,1.8
2018,3,13,01:00,UTC,8,1000.1,0.1,99,0,65,-1.9,-2.1,3231,79,3.2,1.9
2018,3,13,02:00,UTC,8,999.4,0.2,99,0,66,-2,-2.1,3895,85,3.2,1.6
2018,3,13,03:00,UTC,8,998.9,0.1,99,0.4,66,-2.1,-2.2,2397,72,3.6,1.4
2018,3,13,04:00,UTC,8,998.7,0.6,99,0.5,67,-2.2,-2.3,1699,63,3.2,1.6
2018,3,13,05:00,UTC,8,998.2,0.5,99,0.2,69,-2.3,-2.3,3438,37,3.9,1.7
2018,3,13,06:00,UTC,7,997.8,0.1,99,0.3,68,-2.2,-2.4,4741,35,5.3,2.6
2018,3,13,07:00,UTC,7,997.8,0.2,97,0.4,69,-1.9,-2.3,4047,41,4.3,2.2
2018,3,13,08:00,UTC,7,997.5,0.1,95,0,69,-1.5,-2.2,4077,42,5.2,2.4
2018,3,13,09:00,UTC,7,997.4,0.1,94,0,70,-1.3,-2.1,7333,41,4.9,2.6
2018,3,13,10:00,UTC,8,997.4,0,91,0,69,-0.8,-2.2,22252,40,3.5,1.7
2018,3,13,11:00,UTC,7,997.4,0,90,0,70,-0.8,-2.2,32884,37,4.2,2
2018,3,13,12:00,UTC,8,997.4,0,90,0,70,-0.6,-2,20466,37,4.2,2.1
2018,3,13,13:00,UTC,7,997.3,0,91,0,70,-0.6,-1.9,24651,35,5.1,2.4
2018,3,13,14:00,UTC,8,997.4,0,91,0,69,-0.9,-2.2,17985,42,5.2,2.9
2018,3,13,15:00,UTC,8,997.7,0,91,0,69,-1,-2.4,21542,37,5.7,2.8
2018,3,13,16:00,UTC,8,998,0,92,0,69,-1.3,-2.4,11625,27,4.9,2.1
2018,3,13,17:00,UTC,8,998.5,0.1,91,0,69,-1.7,-3,12289,30,6.8,3.8
2018,3,13,18:00,UTC,8,998.6,0,90,0,70,-2.3,-3.8,15387,33,7,3.6
2018,3,13,19:00,UTC,8,999,0,89,0,69,-2.9,-4.4,8050,46,6.3,3.3
2018,3,13,20:00,UTC,7,999.3,0.1,93,0,69,-3.6,-4.6,3510,41,8,3.5
2018,3,13,21:00,UTC,7,999.5,0.1,94,0,69,-4.1,-4.8,3994,43,7.6,3.9
2018,3,13,22:00,UTC,7,999.8,0.1,92,0,69,-4.3,-5.4,7418,37,8.2,3.6
2018,3,13,23:00,UTC,7,1000.3,0,94,0,71,-4.7,-5.6,3144,34,6.5,3.1
2018,3,14,00:00,UTC,7,1000.5,0.1,95,0,70,-5,-5.6,4303,16,5.2,2.4
2018,3,14,01:00,UTC,7,1000.8,0.1,96,0.4,71,-5.3,-5.9,3654,26,6.7,3.3
2018,3,14,02:00,UTC,7,1001.3,0.1,93,0,71,-5.7,-6.6,5619,27,7.5,3.7
2018,3,14,03:00,UTC,8,1002,0,93,0,71,-6.3,-7.2,3876,23,9,4.2
2018,3,14,04:00,UTC,8,1002.8,0.1,93,0,70,-6.9,-7.8,3460,23,9.8,4.5
2018,3,14,05:00,UTC,8,1003.8,0.1,93,0,70,-7.2,-8.1,3995,13,8.4,4.5
2018,3,14,06:00,UTC,8,1004.8,0.1,91,0,70,-7.1,-8.3,3409,23,8.9,4.7
2018,3,14,07:00,UTC,7,1005.8,0.2,90,0,70,-6.7,-8,6623,13,8,4
2018,3,14,08:00,UTC,7,1006.5,0,87,0,70,-6.1,-7.9,9950,12,8.7,4.2
2018,3,14,09:00,UTC,7,1007.5,0,85,0,70,-5.5,-7.7,12905,2,9.8,4.7
2018,3,14,10:00,UTC,7,1008.3,0,71,0,70,-4.9,-9.4,50000,353,6.8,3.7
2018,3,14,11:00,UTC,7,1009.1,0,70,0,70,-4.9,-9.4,44304,357,8.8,4.7
2018,3,14,12:00,UTC,7,1009.9,0,71,0,69,-4.7,-9.1,48127,357,6.6,3
2018,3,14,13:00,UTC,4,1010.5,0,68,0,69,-4.4,-9.5,50000,347,6.4,3.1
2018,3,14,14:00,UTC,3,1011.2,0,69,0,69,-4.8,-9.5,,343,7.3,3.4
2018,3,14,15:00,UTC,1,1011.9,0,69,0,69,-5.4,-10.2,,334,5.8,3.3
2018,3,14,16:00,UTC,7,1012.7,0,69,0,69,-5.4,-10.3,,344,6.8,2.9
2018,3,14,17:00,UTC,0,1013.6,0,70,0,69,-7,-11.6,,340,4.7,2.5
2018,3,14,18:00,UTC,0,1014.2,0,73,0,69,-7.7,-11.7,,341,6.2,3
2018,3,14,19:00,UTC,0,1014.7,0,77,0,69,-7.9,-11.3,,337,6,3
2018,3,14,20:00,UTC,6,1015.1,0,80,0,69,-8.6,-11.4,,331,5.2,2.6
2018,3,14,21:00,UTC,7,1015.6,0,81,0,69,-9,-11.6,,337,3.8,2.2
2018,3,14,22:00,UTC,7,1016.2,0,87,0,69,-11.1,-12.8,,309,2.9,1.7
2018,3,14,23:00,UTC,0,1016.8,0,92,0,68,-11.8,-12.8,,338,3.7,2
2018,3,15,00:00,UTC,0,1017.6,0,92,0,68,-12.6,-13.6,,340,4.2,2.4
2018,3,15,01:00,UTC,0,1018.2,0,94,0,68,-14.3,-15.1,,336,3.3,1.9
2018,3,15,02:00,UTC,2,1018.7,0,94,0,68,-15.1,-15.7,,347,3.3,2.1
2018,3,15,03:00,UTC,0,1019.3,0,93,0,68,-15.5,-16.4,,341,2.9,2
2018,3,15,04:00,UTC,0,1019.9,0,91,0,68,-16,-17.1,,340,3.3,1.9
2018,3,15,05:00,UTC,0,1020.6,0,91,0,68,-16.9,-18,,347,2.9,1.7
2018,3,15,06:00,UTC,0,1021.6,0,91,0,68,-15.6,-16.7,,348,3.4,1.7
2018,3,15,07:00,UTC,0,1022,,91,0,68,-13.6,-14.8,,350,4.1,2.3
2018,3,15,08:00,UTC,0,1022.4,0,83,0,68,-11.8,-14.2,,352,2.4,1.2
2018,3,15,09:00,UTC,0,1023,0,75,0,68,-9.8,-13.3,,322,2.9,1.6
2018,3,15,10:00,UTC,0,1023.2,0,67,0,68,-9.1,-14.1,,273,3.8,2
2018,3,15,11:00,UTC,0,1023.5,0,73,0,68,-9.8,-13.8,,305,5.5,3.8
2018,3,15,12:00,UTC,0,1023.4,0,70,0,68,-8.2,-12.8,,313,5.7,3.1
2018,3,15,13:00,UTC,0,1023.5,0,72,0,68,-8.1,-12.3,,313,6.6,3.8
2018,3,15,14:00,UTC,0,1023.6,0,75,0,68,-8.7,-12.3,,309,5.6,3.7
2018,3,15,15:00,UTC,0,1023.8,0,76,0,68,-8.5,-11.9,,320,7.1,3.6
2018,3,15,16:00,UTC,0,1024.2,0,79,0,68,-9.4,-12.4,,328,7.1,3.1
2018,3,15,17:00,UTC,0,1024.7,0,84,0,68,-10.9,-13.1,,325,4.2,2.5
2018,3,15,18:00,UTC,0,1025.1,0,88,0,68,-11.9,-13.4,,329,3.8,2.2
2018,3,15,19:00,UTC,0,1025.6,0,93,0,67,-13,-13.8,,331,3.3,2
2018,3,15,20:00,UTC,0,1025.9,0,95,0,67,-13.4,-14,,332,3.2,1.9
2018,3,15,21:00,UTC,0,1026.3,0,97,0,67,-13.7,-14.1,,337,3.3,2.2
2018,3,15,22:00,UTC,0,1026.7,0,95,0,67,-13.4,-14,,341,3.3,2.1
2018,3,15,23:00,UTC,0,1027.1,0,95,0,67,-14.4,-15.1,,340,3.1,2.1
2018,3,16,00:00,UTC,0,1027.5,0,94,0,68,-14.2,-15,,337,3.7,2.3
2018,3,16,01:00,UTC,0,1027.9,0,93,0,67,-15.4,-16.4,,338,3.9,2.2
2018,3,16,02:00,UTC,0,1028.2,0,92,0,67,-16,-17,,333,3.9,2.1
2018,3,16,03:00,UTC,0,1028.8,0,92,0,67,-16.6,-17.6,,337,4,2.1
2018,3,16,04:00,UTC,0,1029.2,0,91,0,67,-17.2,-18.3,,339,3.6,2.2
2018,3,16,05:00,UTC,0,1029.6,0,88,0,67,-19.1,-20.5,,330,3.1,1.8
2018,3,16,06:00,UTC,0,1030.1,0,89,0,67,-18.4,-19.7,,314,1.8,1.2
2018,3,16,07:00,UTC,0,1030.4,0,90,0,67,-14.7,-16,,333,3.4,1.6
2018,3,16,08:00,UTC,0,1030.4,0,86,0,67,-13,-14.9,,325,3.7,2
2018,3,16,09:00,UTC,0,1030.5,0,83,0,67,-11.8,-14.1,,313,4.1,2.5
2018,3,16,10:00,UTC,0,1030.5,0,76,0,67,-9.8,-13.2,,320,3.9,1.9
2018,3,16,11:00,UTC,0,1030.2,0,72,0,67,-8.5,-12.6,,310,5.9,3.2
2018,3,16,12:00,UTC,0,1029.9,0,70,0,67,-7.6,-12.1,50000,318,6.3,3.6
2018,3,16,13:00,UTC,0,1029.7,0,68,0,67,-6.4,-11.3,50000,325,6.6,4
2018,3,16,14:00,UTC,0,1029.7,0,66,0,67,-6.1,-11.4,50000,324,7.6,3.8
2018,3,16,15:00,UTC,0,1029.4,0,68,0,67,-7,-11.9,50000,312,6.1,3.5
2018,3,16,16:00,UTC,0,1029.5,0,74,0,67,-8.8,-12.6,50000,317,4.7,2.6
2018,3,16,17:00,UTC,0,1029.8,0,77,0,67,-10,-13.2,50000,323,4.6,2.7
2018,3,16,18:00,UTC,0,1030,0,78,0,67,-9.8,-12.9,43220,326,5.6,3
2018,3,16,19:00,UTC,0,1030.1,0,81,0,67,-10.8,-13.5,50000,336,4,2.5
2018,3,16,20:00,UTC,0,1030,0,86,0,67,-12.3,-14.2,50000,332,3.4,1.8
2018,3,16,21:00,UTC,0,1030,0,93,0,66,-14.1,-15.1,50000,325,2.7,1.8
2018,3,16,22:00,UTC,0,1029.9,0,95,0,66,-16.5,-17.1,50000,312,3.1,1.9
2018,3,16,23:00,UTC,0,1029.4,0,90,0,66,-19,-20.2,50000,296,2,1.4
2018,3,17,00:00,UTC,2,1029.2,0,89,0,66,-19.9,-21.3,50000,180,1.4,0.8
2018,3,17,01:00,UTC,7,1029,0,88,0,67,-20.4,-21.9,50000,252,1.9,1.2
2018,3,17,02:00,UTC,6,1028.6,0,90,0,67,-17.1,-18.3,50000,223,1.6,0.9
2018,3,17,03:00,UTC,7,1027.9,0,89,0,67,-17.7,-19,50000,175,1.7,0.9
2018,3,17,04:00,UTC,8,1027.1,0,92,0,67,-15.3,-16.3,50000,202,3,2
2018,3,17,05:00,UTC,7,1026.1,0,92,0,67,-13.5,-14.5,50000,207,2.9,1.6
2018,3,17,06:00,UTC,8,1025.4,0,91,0,67,-11.6,-12.8,50000,240,3.7,1.9
2018,3,17,07:00,UTC,7,1024.5,0,87,0,67,-10.1,-11.8,50000,226,4.6,2
2018,3,17,08:00,UTC,3,1024.1,0,77,0,66,-8.8,-12.1,49714,260,6.2,2.9
2018,3,17,09:00,UTC,4,1023.5,0,75,0,66,-8.9,-12.5,50000,270,7.6,4.2
2018,3,17,10:00,UTC,4,1023.2,0,72,0,66,-8.4,-12.5,50000,270,7.6,3.8
2018,3,17,11:00,UTC,4,1022.2,0,66,0,66,-7.6,-12.8,50000,269,6.3,3
2018,3,17,12:00,UTC,0,1021.4,0,61,0,66,-7,-13.2,48626,273,5.8,3.4
2018,3,17,13:00,UTC,0,1020.4,0,54,0,66,-6.2,-14.1,50000,275,5.9,3.4
2018,3,17,14:00,UTC,1,1019.7,0,61,0,66,-6.9,-13.2,50000,264,4.7,2.3
2018,3,17,15:00,UTC,6,1018.5,0,62,0,66,-6.9,-12.9,50000,220,3.6,1.6
2018,3,17,16:00,UTC,6,1017.8,0,64,0,66,-7.6,-13.2,50000,200,2.6,1.3
2018,3,17,17:00,UTC,7,1016.7,0,76,0,66,-9.6,-13.1,50000,199,2.8,1.6
2018,3,17,18:00,UTC,7,1015.4,0,71,0,66,-8.3,-12.5,50000,209,3.7,2
2018,3,17,19:00,UTC,7,1014.4,0,71,0,66,-7,-11.3,50000,212,4.5,2.1
2018,3,17,20:00,UTC,7,1013.3,0,71,0,66,-6.4,-10.8,50000,229,4.1,1.9
2018,3,17,21:00,UTC,7,1012.3,0,73,0,66,-6.4,-10.4,50000,223,3.8,1.9
2018,3,17,22:00,UTC,7,1011.4,0,75,0,66,-5.6,-9.4,50000,237,5.2,2
2018,3,17,23:00,UTC,7,1010.5,0,74,0,66,-5.3,-9.2,50000,221,4,2
2018,3,18,00:00,UTC,7,1009.4,0,80,0,66,-5.2,-8.1,50000,217,4.4,2.2
2018,3,18,01:00,UTC,7,1008.4,0,82,0,66,-3.6,-6.2,50000,230,4.7,2
2018,3,18,02:00,UTC,3,1007.3,0,84,0,66,-3.9,-6.1,50000,221,7.1,2.7
2018,3,18,03:00,UTC,7,1006.2,0,86,0,66,-3.7,-5.6,50000,230,6.5,2.8
2018,3,18,04:00,UTC,7,1005.2,0,87,0,66,-3.3,-5.2,50000,230,5.4,2.7
2018,3,18,05:00,UTC,7,1004.2,0,87,0,66,-2.9,-4.8,50000,219,5.6,2.3
2018,3,18,06:00,UTC,7,1003.5,0,86,0,66,-2.3,-4.3,50000,220,6.2,2.7
2018,3,18,07:00,UTC,7,1002.7,0,80,0,66,-1.1,-4.1,50000,224,6.5,2.8
2018,3,18,08:00,UTC,3,1001.8,0,73,0,66,1.2,-3.2,47735,236,8.2,3.5
2018,3,18,09:00,UTC,7,1000.9,0,70,0,66,2.6,-2.2,46033,241,9.6,3.3
2018,3,18,10:00,UTC,5,999.7,0,72,0,66,2.8,-1.7,45300,249,10,4.8
2018,3,18,11:00,UTC,7,999,0,69,0,65,3.4,-1.8,50000,254,11.7,5.5
2018,3,18,12:00,UTC,7,998.2,0,69,0,65,3.5,-1.7,50000,243,9.4,4.7
2018,3,18,13:00,UTC,6,997.6,0,70,0,65,3.5,-1.5,50000,245,10.7,4.5
2018,3,18,14:00,UTC,7,997.5,0,79,0,65,2.2,-1.1,50000,267,9.8,5.2
2018,3,18,15:00,UTC,7,997.7,0,92,0,65,1.3,0.1,42265,292,6.9,4.4
2018,3,18,16:00,UTC,7,998,0,75,0,65,1.2,-2.8,50000,289,9.5,4.6
2018,3,18,17:00,UTC,7,998.5,0,70,0,65,0.4,-4.5,50000,318,6.1,3.2
2018,3,18,18:00,UTC,8,998.5,0,83,0,65,-1.6,-4.1,50000,311,2.4,1.4
2018,3,18,19:00,UTC,7,998.5,0,89,0,65,-3.4,-4.9,50000,270,5,2.3
2018,3,18,20:00,UTC,7,998.5,0,81,0,65,-3.3,-6.1,50000,269,4.2,2.3
2018,3,18,21:00,UTC,7,998.4,0,82,0,65,-3.9,-6.6,50000,268,3.2,1.9
2018,3,18,22:00,UTC,0,998.2,0,93,0,65,-6.5,-7.5,50000,253,2.1,1.3
2018,3,18,23:00,UTC,0,997.9,0,87,0,65,-6.8,-8.6,50000,249,3.6,1.8
2018,3,19,00:00,UTC,0,997.2,0,94,0,65,-7,-7.7,50000,243,2.4,1.2
2018,3,19,01:00,UTC,0,996.7,0,93,0,65,-7.7,-8.6,50000,238,2.9,1.7
2018,3,19,02:00,UTC,0,996.1,0,91,0,65,-8,-9.2,50000,229,3.1,1.6
2018,3,19,03:00,UTC,0,995.3,0,91,0,65,-8.5,-9.7,50000,254,3.2,1.9
2018,3,19,04:00,UTC,0,994.8,0,96,0,65,-9.3,-9.8,50000,225,3.3,1.8
2018,3,19,05:00,UTC,0,994.5,0,98,0,65,-10.9,-11.1,50000,218,2.8,1.3
2018,3,19,06:00,UTC,0,994.1,0,96,0,65,-10,-10.5,50000,211,3.1,1.4
2018,3,19,07:00,UTC,0,993.7,0,77,0,65,-4.9,-8.4,50000,256,5.2,2.4
2018,3,19,08:00,UTC,4,993.7,0,69,0,65,-3.1,-8.1,50000,264,6.1,3.3
2018,3,19,09:00,UTC,6,993.7,0,69,0,65,-3.5,-8.4,50000,267,6.5,3.5
2018,3,19,10:00,UTC,6,994.1,0,67,0,65,-3.1,-8.4,43132,253,5.1,2.1
2018,3,19,11:00,UTC,0,994.1,0,65,0,65,-2.3,-7.9,50000,270,5,3
2018,3,19,12:00,UTC,0,994.5,0,68,0,65,-2.2,-7.4,48608,267,4.5,2.3
2018,3,19,13:00,UTC,0,994.8,0,67,0,65,-1.7,-7.1,50000,262,3.5,1.9
2018,3,19,14:00,UTC,6,995.2,0,64,0,65,-1.4,-7.4,46364,264,3,1.8
2018,3,19,15:00,UTC,5,995.6,0,67,0,65,-2,-7.3,50000,257,2.8,1.8
2018,3,19,16:00,UTC,7,996.7,0,77,0,65,-3.1,-6.6,50000,327,2.7,1.3
2018,3,19,17:00,UTC,8,997.5,0,82,0,65,-3.8,-6.5,50000,304,1.2,0.6
2018,3,19,18:00,UTC,7,998.6,0,88,0,65,-4.9,-6.6,50000,332,1.9,1
2018,3,19,19:00,UTC,7,999.7,0,86,0,65,-5,-6.9,15922,2,3.9,2.2
2018,3,19,20:00,UTC,7,1000.8,0,91,0,65,-3.9,-5.2,13017,13,5.4,2.6
2018,3,19,21:00,UTC,7,1002.1,0,87,0,65,-4.7,-6.5,8235,14,8.3,3.8
2018,3,19,22:00,UTC,7,1003.4,0,85,0,65,-5.9,-8,6830,30,8.9,4.3
2018,3,19,23:00,UTC,7,1004.8,0,82,0,65,-6.7,-9.3,37868,39,7.4,3.6
2018,3,20,00:00,UTC,8,1006.2,0,72,0,65,-7.2,-11.3,50000,43,7.5,3.6
2018,3,20,01:00,UTC,7,1008,0,68,0,65,-8.2,-13.1,50000,38,7.1,3.3
2018,3,20,02:00,UTC,0,1009.3,0,76,0,65,-9.9,-13.3,50000,26,5,2
2018,3,20,03:00,UTC,0,1010.4,0,82,0,65,-11.7,-14,50000,10,3.2,2
2018,3,20,04:00,UTC,0,1011.4,0,88,0,64,-13.6,-15.2,50000,357,2.5,1.7
2018,3,20,05:00,UTC,0,1012.4,0,90,0,65,-14.2,-15.5,50000,344,3.8,2.2
2018,3,20,06:00,UTC,0,1013.1,0,83,0,65,-13,-15.3,50000,350,3.1,1.9
2018,3,20,07:00,UTC,0,1013.8,0,80,0,64,-12,-14.8,50000,341,1.5,0.6
2018,3,20,08:00,UTC,0,1014.2,0,66,0,64,-8.5,-13.7,33310,19,1.2,0.6
2018,3,20,09:00,UTC,0,1014.7,0,61,0,64,-8.1,-14.3,43227,272,2.7,1.8
2018,3,20,10:00,UTC,0,1015.1,0,65,0,64,-7.7,-13.1,44680,299,4.3,2.9
2018,3,20,11:00,UTC,0,1015.5,0,68,0,64,-8.1,-13.1,50000,310,5.4,3.1
2018,3,20,12:00,UTC,0,1015.7,0,69,0,64,-7.1,-11.8,47037,318,4.2,2.5
2018,3,20,13:00,UTC,0,1015.7,0,64,0,64,-6,-11.8,47507,274,3.6,2
2018,3,20,14:00,UTC,0,1015.8,0,66,0,64,-6.6,-11.9,50000,265,3.1,1.7
2018,3,20,15:00,UTC,0,1015.8,0,78,0,64,-7.6,-10.8,50000,255,3.9,2
2018,3,20,16:00,UTC,0,1015.8,0,91,0,64,-8.9,-10,50000,258,3.1,1.6
2018,3,20,17:00,UTC,0,1016,0,97,0,64,-10.5,-10.9,20806,227,2.8,1
2018,3,20,18:00,UTC,0,1015.8,0,94,0,64,-14.3,-15,37118,223,3,1.4
2018,3,20,19:00,UTC,2,1015.5,0,93,0,64,-15.7,-16.6,46384,175,1.8,1.3
2018,3,20,20:00,UTC,7,1015.1,0,95,0,64,-14.4,-15.1,44769,171,2.7,1.6
2018,3,20,21:00,UTC,4,1014.8,0,93,0,64,-15.6,-16.5,34095,181,2.3,1.6
2018,3,20,22:00,UTC,5,1014,0,92,0,64,-15.2,-16.2,43273,160,2.4,1.5
2018,3,20,23:00,UTC,7,1013.1,0,93,0,65,-14.6,-15.5,38677,149,3.9,1.9
2018,3,21,00:00,UTC,8,1012.4,0,91,0,65,-13.7,-14.8,45738,157,4.1,2.2
2018,3,21,01:00,UTC,8,1011.1,0,90,0,65,-12.8,-14.2,50000,157,5.3,2.7
2018,3,21,02:00,UTC,8,1009.7,0,88,0,65,-11.6,-13.2,50000,158,4.4,2.7
2018,3,21,03:00,UTC,8,1008.7,0,72,0,64,-9.3,-13.4,50000,164,7.2,4.2
2018,3,21,04:00,UTC,8,1007.4,0,81,0,64,-9.4,-12.1,3478,154,6.5,3.4
2018,3,21,05:00,UTC,8,1005.4,0,84,0,64,-8.8,-11,2514,154,8.2,4.4
2018,3,21,06:00,UTC,8,1004.3,0,88,0,64,-7.8,-9.4,3224,161,9.5,5.1
2018,3,21,07:00,UTC,8,1003.4,0.1,89,0.7,64,-7.2,-8.8,2100,168,10.4,6.2
2018,3,21,08:00,UTC,8,1002.7,0.2,91,0,65,-6.8,-8,934,170,10.2,5.7
2018,3,21,09:00,UTC,8,1001.9,0.5,92,0.2,65,-6.3,-7.4,1139,167,9.9,5
2018,3,21,10:00,UTC,8,1000.9,0,89,0,65,-5.4,-6.9,46516,169,10.4,5.2
