Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Lumensyvyys (cm),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2021,2,15,04:00,UTC,0,1029.1,0,50,-14.5,1.1
2021,2,15,05:00,UTC,5,1028.6,0,50,-16,0.8
2021,2,15,06:00,UTC,5,1028.4,0,50,-16,0.9
2021,2,15,07:00,UTC,7,1027.8,0,50,-14.2,1.1
2021,2,15,08:00,UTC,7,1026.9,0,50,-11.2,2.3
2021,2,15,09:00,UTC,7,1026.1,0,50,-10,2.3
2021,2,15,10:00,UTC,7,1025.2,0,50,-8.8,3.1
2021,2,15,11:00,UTC,7,1024.3,0,50,-7.5,3.3
2021,2,15,12:00,UTC,5,1023.4,0,50,-5.9,4.1
2021,2,15,13:00,UTC,3,1022.5,0,50,-5.3,2.3
2021,2,15,14:00,UTC,7,1021.6,0,50,-4.5,4.6
2021,2,15,15:00,UTC,7,1020.8,0,50,-4.1,4.9
2021,2,15,16:00,UTC,7,1020.1,0,50,-4.3,4.4
2021,2,15,17:00,UTC,7,1019.5,0,50,-3.9,5.2
2021,2,15,18:00,UTC,7,1018.9,0,50,-4.3,4.3
2021,2,15,19:00,UTC,0,1018,0,50,-4.9,4.3
2021,2,15,20:00,UTC,1,1016.8,0,50,-5.2,4.8
2021,2,15,21:00,UTC,5,1016.4,0,50,-5.4,3.4
2021,2,15,22:00,UTC,8,1015.2,0,50,-5.4,3.7
2021,2,15,23:00,UTC,8,1014.7,0,50,-5.2,4.5
2021,2,16,00:00,UTC,7,1014.5,0,50,-4.7,4.8
2021,2,16,01:00,UTC,8,1014.4,0,50,-4.5,6.2
2021,2,16,02:00,UTC,8,1014.6,0,50,-4.4,5.6
2021,2,16,03:00,UTC,8,1014.9,0,49,-4.5,4.7
2021,2,16,04:00,UTC,7,1015.4,0,49,-4.8,4.8
2021,2,16,05:00,UTC,7,1016.6,0,49,-6.7,5.1
2021,2,16,06:00,UTC,7,1018.1,0,49,-9.2,4.7
2021,2,16,07:00,UTC,8,1019,0,49,-9.9,5.1
2021,2,16,08:00,UTC,7,1019.7,0,49,-10.2,4.9
2021,2,16,09:00,UTC,7,1020.3,0,49,-9.7,5.1
2021,2,16,10:00,UTC,7,1020.7,0,49,-9.5,4.8
2021,2,16,11:00,UTC,7,1021.1,0,49,-9,3.5
2021,2,16,12:00,UTC,5,1021.4,0,49,-9,3.7
2021,2,16,13:00,UTC,3,1021.6,0,49,-8.8,4
2021,2,16,14:00,UTC,1,1021.9,0,49,-9.7,3
2021,2,16,15:00,UTC,5,1022.4,0,49,-10.4,1.6
2021,2,16,16:00,UTC,5,1022.8,0,49,-11.7,2.5
2021,2,16,17:00,UTC,7,1023.2,0,49,-11.6,2
2021,2,16,18:00,UTC,8,1023.4,0,49,-11.9,2.1
2021,2,16,19:00,UTC,1,1023.9,0,48,-13.3,2.1
2021,2,16,20:00,UTC,0,1024.5,0,49,-15.2,2.7
2021,2,16,21:00,UTC,0,1024.8,0,48,-18,1.4
2021,2,16,22:00,UTC,0,1024.9,0,49,-16.9,1.6
2021,2,16,23:00,UTC,1,1025,0,48,-18.5,1.7
2021,2,17,00:00,UTC,0,1025.4,0,48,-18.1,1.9
2021,2,17,01:00,UTC,1,1025.8,0,49,-19,1.4
2021,2,17,02:00,UTC,1,1026.1,0,48,-20.7,1
2021,2,17,03:00,UTC,0,1026.3,0,48,-21,1.2
2021,2,17,04:00,UTC,0,1026.5,0,48,-23.2,0.8
2021,2,17,05:00,UTC,0,1026.5,0,49,-23.3,1.4
2021,2,17,06:00,UTC,0,1026.7,0,48,-24.9,1
2021,2,17,07:00,UTC,1,1026.9,0,49,-24.2,1
2021,2,17,08:00,UTC,0,1027.2,0,49,-22.2,1.1
2021,2,17,09:00,UTC,0,1027.4,0,49,-19.9,0
2021,2,17,10:00,UTC,0,1027.5,0,49,-19,1.1
2021,2,17,11:00,UTC,0,1027.3,0,48,-18.1,1
2021,2,17,12:00,UTC,0,1027.1,0,48,-16.2,0
2021,2,17,13:00,UTC,0,1027.3,0,48,-15.3,0.8
2021,2,17,14:00,UTC,0,1027.3,0,48,-16.9,0.6
2021,2,17,15:00,UTC,0,1027.5,0,48,-18.8,0.9
2021,2,17,16:00,UTC,0,1027.5,0,48,-21.2,0.9
2021,2,17,17:00,UTC,0,1027.7,0,48,-23.6,0.9
2021,2,17,18:00,UTC,0,1027.8,0,49,-24.5,0.5
2021,2,17,19:00,UTC,0,1028,0,48,-25.4,0
2021,2,17,20:00,UTC,0,1028.6,0,48,-26.6,0.7
2021,2,17,21:00,UTC,0,1028.7,0,48,-26.7,0
2021,2,17,22:00,UTC,0,1028.6,0,48,-27.2,0
2021,2,17,23:00,UTC,0,1028.4,0,48,-28.1,0
2021,2,18,00:00,UTC,0,1028.4,0,48,-27.9,0.5
2021,2,18,01:00,UTC,0,1028.1,0,48,-28.9,0
2021,2,18,02:00,UTC,0,1027.7,0,48,-29.2,0.5
2021,2,18,03:00,UTC,0,1027.4,0,48,-29.4,0.6
2021,2,18,04:00,UTC,0,1027.3,0,48,-29.8,0
2021,2,18,05:00,UTC,0,1027.2,0,48,-29.9,0
2021,2,18,06:00,UTC,0,1027.2,0,49,-29.5,0.8
2021,2,18,07:00,UTC,0,1026.9,0,48,-29.2,0
2021,2,18,08:00,UTC,0,1026.6,0,48,-24.3,0.9
2021,2,18,09:00,UTC,0,1025.8,0,48,-19.8,1.1
2021,2,18,10:00,UTC,0,1025.3,0,49,-16.7,1.3
2021,2,18,11:00,UTC,1,1024.7,0,48,-13.5,1.7
2021,2,18,12:00,UTC,0,1024.4,0,48,-13.1,0.6
2021,2,18,13:00,UTC,0,1023.8,0,48,-12.3,1.7
2021,2,18,14:00,UTC,7,1023.9,0,49,-13,1.6
2021,2,18,15:00,UTC,7,1023.7,0,49,-14.2,1.3
2021,2,18,16:00,UTC,8,1023.4,0,49,-14.7,1.6
2021,2,18,17:00,UTC,8,1022.9,0,49,-14.4,1.1
2021,2,18,18:00,UTC,8,1022.6,0,49,-13.8,0.9
2021,2,18,19:00,UTC,8,1021.8,0,49,-12.9,0.9
2021,2,18,20:00,UTC,8,1021.7,0,49,-12,1.3
2021,2,18,21:00,UTC,8,1021.3,0,49,-11.7,1.1
2021,2,18,22:00,UTC,8,1020.8,0,49,-10.7,2.1
2021,2,18,23:00,UTC,8,1020.4,0,48,-10.4,2.1
2021,2,19,00:00,UTC,8,1019.8,0,48,-10.2,1.1
2021,2,19,01:00,UTC,8,1019.5,0,48,-9.9,1.3
2021,2,19,02:00,UTC,8,1019,0,49,-9.6,1.1
2021,2,19,03:00,UTC,8,1018.5,0.1,49,-9.3,1.2
2021,2,19,04:00,UTC,8,1017.9,0,49,-9.1,1.6
2021,2,19,05:00,UTC,8,1017.8,0,49,-9,1.9
2021,2,19,06:00,UTC,8,1017.9,0,49,-9,1.3
2021,2,19,07:00,UTC,8,1018.1,0,49,-8.8,1.1
2021,2,19,08:00,UTC,9,1018.2,1.1,49,-8.5,1.4
2021,2,19,09:00,UTC,9,1018.2,1,52,-8.1,1.5
2021,2,19,10:00,UTC,9,1017.9,0.9,53,-8,1.7
2021,2,19,11:00,UTC,9,1017.7,0.8,54,-7.7,1.8
2021,2,19,12:00,UTC,8,1017.6,0.7,55,-7.2,1.7
2021,2,19,13:00,UTC,9,1017.6,0.5,56,-6.9,1.8
2021,2,19,14:00,UTC,8,1017.6,0.3,56,-6.6,1.9
2021,2,19,15:00,UTC,8,1017.5,0.2,56,-6.8,1.4
2021,2,19,16:00,UTC,9,1017.6,0.2,56,-6.8,1.8
2021,2,19,17:00,UTC,8,1017.7,0.3,57,-6.9,1.7
2021,2,19,18:00,UTC,8,1017.6,0.6,57,-7.1,1.6
2021,2,19,19:00,UTC,9,1017.7,0.4,57,-7.2,2.1
2021,2,19,20:00,UTC,9,1017.6,0.7,59,-7.3,2.3
2021,2,19,21:00,UTC,9,1017.7,0.6,59,-7.2,2.1
2021,2,19,22:00,UTC,9,1017.8,0.6,60,-7.4,2.3
2021,2,19,23:00,UTC,9,1017.8,0.6,60,-7.5,1.9
2021,2,20,00:00,UTC,7,1017.8,0.6,60,-7.7,2.4
2021,2,20,01:00,UTC,9,1017.4,0.5,62,-8.1,3.1
2021,2,20,02:00,UTC,9,1017.4,0.5,62,-8.5,2.8
2021,2,20,03:00,UTC,7,1017.7,0.2,62,-8.7,2.2
2021,2,20,04:00,UTC,7,1017.4,0.2,62,-8.9,2
2021,2,20,05:00,UTC,9,1017.3,0.4,61,-9.1,2
2021,2,20,06:00,UTC,9,1017.3,0.5,63,-9,2.7
2021,2,20,07:00,UTC,9,1017.5,0.3,64,-8.9,2.3
2021,2,20,08:00,UTC,7,1017.9,0.5,64,-8.6,2.3
2021,2,20,09:00,UTC,9,1018,0.6,63,-8.3,2.3
2021,2,20,10:00,UTC,7,1018,0.3,65,-8,2.5
2021,2,20,11:00,UTC,7,1017.7,0,65,-7.9,2.9
2021,2,20,12:00,UTC,7,1017.3,0.2,65,-7.8,2.4
2021,2,20,13:00,UTC,7,1017.2,0.3,66,-7.8,2.1
2021,2,20,14:00,UTC,7,1017.1,0.2,65,-8,2.4
2021,2,20,15:00,UTC,7,1016.9,0,65,-8,2.1
2021,2,20,16:00,UTC,7,1016,0,66,-8,3
2021,2,20,17:00,UTC,7,1015.5,0.4,66,-7.9,2.4
2021,2,20,18:00,UTC,9,1014.6,0.8,65,-7.8,3.2
2021,2,20,19:00,UTC,9,1013.5,1.3,68,-7.8,3.1
2021,2,20,20:00,UTC,9,1012.5,1.5,69,-7.6,3.2
2021,2,20,21:00,UTC,7,1011.9,1.4,69,-7.4,3
2021,2,20,22:00,UTC,9,1011.3,1.6,71,-7.3,2.5
2021,2,20,23:00,UTC,9,1010.5,1.7,73,-7.3,2.6
2021,2,21,00:00,UTC,7,1010.1,0.7,73,-7.2,2.4
2021,2,21,01:00,UTC,7,1010.5,0.1,73,-7.4,3
2021,2,21,02:00,UTC,9,1011.3,0.2,73,-7.4,2.4
2021,2,21,03:00,UTC,7,1012.1,0.2,73,-7.6,3.5
2021,2,21,04:00,UTC,7,1013,0,73,-7.9,3.5
2021,2,21,05:00,UTC,7,1014.3,0,73,-8.2,2.7
2021,2,21,06:00,UTC,8,1015.8,0,73,-9.2,4.2
2021,2,21,07:00,UTC,7,1016.2,0,72,-9.9,3.9
2021,2,21,08:00,UTC,8,1017.7,0,72,-10.5,4.4
2021,2,21,09:00,UTC,8,1018.6,0,72,-10.7,4
2021,2,21,10:00,UTC,8,1019.6,0,72,-10.8,4.1
2021,2,21,11:00,UTC,8,1019.8,0,72,-10.8,4.3
2021,2,21,12:00,UTC,7,1020.5,0,72,-10.9,3.7
2021,2,21,13:00,UTC,7,1020.6,0,72,-11.3,5.4
2021,2,21,14:00,UTC,7,1021.2,0,72,-11.4,4
2021,2,21,15:00,UTC,7,1021.3,0,71,-11.3,3.9
2021,2,21,16:00,UTC,7,1021.1,0,71,-11.4,4.2
2021,2,21,17:00,UTC,9,1020.5,0.5,73,-11.4,5
2021,2,21,18:00,UTC,9,1019.7,1.3,73,-11.2,5
2021,2,21,19:00,UTC,9,1020.1,1.6,74,-11.1,3.6
2021,2,21,20:00,UTC,9,1019.5,1.8,76,-11.1,4.5
2021,2,21,21:00,UTC,9,1020.7,2.5,77,-11.1,3
2021,2,21,22:00,UTC,9,1020.5,1.2,78,-11.1,3.3
2021,2,21,23:00,UTC,8,1021,0.5,78,-11,3.7
2021,2,22,00:00,UTC,8,1021.4,0.2,78,-11.2,3.5
2021,2,22,01:00,UTC,8,1022.1,0,78,-11.8,4.2
2021,2,22,02:00,UTC,9,1022.8,0,78,-12.4,4.7
2021,2,22,03:00,UTC,8,1023.6,0.2,78,-12.8,4.4
2021,2,22,04:00,UTC,8,1024.5,0,78,-13.3,5
2021,2,22,05:00,UTC,8,1025.6,0,78,-13.4,4.4
2021,2,22,06:00,UTC,8,1026.2,0,78,-13.5,4.5
2021,2,22,07:00,UTC,8,1027.3,0,78,-13.6,5.7
2021,2,22,08:00,UTC,8,1028.2,0,78,-13.7,5.1
2021,2,22,09:00,UTC,7,1028.9,0,77,-13.5,5.2
2021,2,22,10:00,UTC,7,1029.8,0,77,-13.5,5.7
2021,2,22,11:00,UTC,7,1030.4,0,77,-13.1,4.6
2021,2,22,12:00,UTC,7,1030.9,0,77,-12.9,5.4
2021,2,22,13:00,UTC,7,1031.7,0,77,-12.5,4.2
2021,2,22,14:00,UTC,8,1032.3,0,77,-12.5,3.7
2021,2,22,15:00,UTC,7,1033.1,0,76,-12.7,4.3
2021,2,22,16:00,UTC,8,1033.4,0,76,-12.6,4.3
2021,2,22,17:00,UTC,8,1033.6,0,76,-12.8,4.6
2021,2,22,18:00,UTC,8,1034.2,0,76,-12.9,4
2021,2,22,19:00,UTC,8,1033.8,0,76,-12.9,4.4
2021,2,22,20:00,UTC,8,1034.2,0,76,-13.2,3.9
2021,2,22,21:00,UTC,8,1034.3,0,76,-13.2,4
2021,2,22,22:00,UTC,8,1034,0,76,-13.3,3.9
2021,2,22,23:00,UTC,7,1034.1,0,76,-13.2,4
2021,2,23,00:00,UTC,8,1034,0,75,-13.3,4.7
2021,2,23,01:00,UTC,7,1033.4,0,75,-13.7,4.5
2021,2,23,02:00,UTC,7,1032.8,0,75,-14.4,4.5
2021,2,23,03:00,UTC,8,1032,0,75,-14.7,5
2021,2,23,04:00,UTC,8,1031.2,0,75,-14.9,3.7
2021,2,23,05:00,UTC,8,1030,0.4,75,-15.1,4
2021,2,23,06:00,UTC,8,1029.8,0.3,76,-15.1,3.9
2021,2,23,07:00,UTC,8,1028.3,0,76,-15.2,4.7
2021,2,23,08:00,UTC,8,1027.9,0,76,-15.1,3.3
2021,2,23,09:00,UTC,9,1027,0.6,76,-14.8,4.3
2021,2,23,10:00,UTC,9,1026.6,1.1,77,-14.7,4.1
2021,2,23,11:00,UTC,9,1026.1,1.5,77,-14.4,2.7
2021,2,23,12:00,UTC,8,1025.6,0.6,78,-14,3.6
2021,2,23,13:00,UTC,8,1025.5,0.5,78,-13.9,2.7
2021,2,23,14:00,UTC,8,1024.9,0,78,-13.8,2.6
2021,2,23,15:00,UTC,8,1025.2,0.1,78,-13.7,1.6
2021,2,23,16:00,UTC,8,1025.3,0.1,78,-13.6,1.7
2021,2,23,17:00,UTC,8,1024.6,0.1,78,-13.3,2.2
2021,2,23,18:00,UTC,8,1024.5,0,77,-13.1,2.1
2021,2,23,19:00,UTC,8,1024.7,0,77,-12.8,1.1
2021,2,23,20:00,UTC,8,1024.1,0,77,-12.8,1.6
2021,2,23,21:00,UTC,8,1024.2,0,77,-12.7,2.1
2021,2,23,22:00,UTC,8,1024.5,0,77,-12.7,1.6
2021,2,23,23:00,UTC,8,1024.6,0,77,-12.6,0.9
2021,2,24,00:00,UTC,8,1024.6,0,77,-12.5,0.8
2021,2,24,01:00,UTC,8,1023.5,0,77,-12.4,1.9
2021,2,24,02:00,UTC,8,1024.1,0,77,-12.3,1.9
2021,2,24,03:00,UTC,8,1023.4,0,77,-12.4,1.2
2021,2,24,04:00,UTC,8,1023.1,0,77,-12.4,1.4
2021,2,24,05:00,UTC,8,1023.4,0,77,-12.2,0.8
2021,2,24,06:00,UTC,8,1022.5,0,77,-11.9,1.5
2021,2,24,07:00,UTC,8,1020.9,0,76,-11.4,2
2021,2,24,08:00,UTC,8,1020.4,0,76,-10.8,2
2021,2,24,09:00,UTC,8,1019.5,0,76,-10.5,2.2
2021,2,24,10:00,UTC,8,1017.8,0.4,76,-9.7,2.3
2021,2,24,11:00,UTC,8,1016.9,0.2,77,-9,1.8
2021,2,24,12:00,UTC,8,1014.9,0,77,-8,2.9
2021,2,24,13:00,UTC,8,1012.9,0,76,-7.2,2.5
2021,2,24,14:00,UTC,8,1011.2,0.2,77,-6.3,2.2
2021,2,24,15:00,UTC,8,1009.7,0.2,77,-4.7,2.2
2021,2,24,16:00,UTC,8,1008.6,0.1,78,-3.9,1.8
2021,2,24,17:00,UTC,8,1007.7,0.2,77,-3.3,1.7
2021,2,24,18:00,UTC,8,1007,0,77,-2.7,1.4
2021,2,24,19:00,UTC,8,1006.5,0.1,78,-1.8,1.4
2021,2,24,20:00,UTC,8,1006.3,0,77,0.4,1.7
2021,2,24,21:00,UTC,8,1006.5,0,77,1,2.9
2021,2,24,22:00,UTC,8,1006.8,0,77,1.2,2.8
2021,2,24,23:00,UTC,8,1007.3,0.1,76,1.7,3.5
2021,2,25,00:00,UTC,8,1007.5,0,76,2,2.4
2021,2,25,01:00,UTC,8,1007.8,0,76,1.8,1.4
2021,2,25,02:00,UTC,8,1008,0,76,2.1,1.6
2021,2,25,03:00,UTC,7,1008,0.1,76,2.1,2.8
2021,2,25,04:00,UTC,7,1007.8,0,76,1.7,1.9
2021,2,25,05:00,UTC,8,1007.8,0,76,1.3,1.6
2021,2,25,06:00,UTC,8,1007.4,0,75,1.1,1.7
2021,2,25,07:00,UTC,8,1007.4,0,75,1.1,1.4
2021,2,25,08:00,UTC,8,1007.7,0,75,1.5,2.2
2021,2,25,09:00,UTC,8,1007.6,0,75,2.2,1.2
2021,2,25,10:00,UTC,8,1007,0,73,2.9,1.1
2021,2,25,11:00,UTC,7,1006.7,0,73,3.3,1.5
2021,2,25,12:00,UTC,7,1006.4,0,73,3.5,1.3
2021,2,25,13:00,UTC,7,1005.5,0,72,3.5,1
2021,2,25,14:00,UTC,7,1005.3,0,72,3.4,1.5
2021,2,25,15:00,UTC,7,1004.8,0,72,3.3,1.2
2021,2,25,16:00,UTC,7,1004.3,0,71,3.1,0.9
2021,2,25,17:00,UTC,7,1004,0,71,2.8,1.1
2021,2,25,18:00,UTC,7,1003,0,71,2.7,1.1
2021,2,25,19:00,UTC,7,1002.5,0,71,2.5,1.3
2021,2,25,20:00,UTC,7,1001.6,0,70,2.5,1.8
2021,2,25,21:00,UTC,9,1001.1,0,70,2.3,1
2021,2,25,22:00,UTC,7,1000.4,0,70,2.1,1.5
2021,2,25,23:00,UTC,7,999.9,0,70,1.9,1.6
2021,2,26,00:00,UTC,7,999.5,0,69,1.6,1.7
2021,2,26,01:00,UTC,7,999.1,0.2,69,1.4,1.8
2021,2,26,02:00,UTC,7,998.7,0,69,1.1,1.6
2021,2,26,03:00,UTC,7,998.5,0,69,0.2,1.4
2021,2,26,04:00,UTC,5,998.8,0,69,0.6,2.2
2021,2,26,05:00,UTC,7,999.1,0,69,-0.1,1.5
2021,2,26,06:00,UTC,7,999.4,0,69,0.6,1.5
2021,2,26,07:00,UTC,7,999.6,0,69,0.9,0.9
2021,2,26,08:00,UTC,1,1000,0,69,2.7,2.7
2021,2,26,09:00,UTC,3,1000.2,0,69,3.5,3.4
2021,2,26,10:00,UTC,1,1000.3,0,69,4.6,3.4
2021,2,26,11:00,UTC,1,1000.5,0,68,5.4,3.8
2021,2,26,12:00,UTC,1,1000.8,0,68,5.4,3.9
2021,2,26,13:00,UTC,7,1001.3,0,67,5.6,3.5
2021,2,26,14:00,UTC,7,1002.3,0,67,4.7,4.3
2021,2,26,15:00,UTC,7,1003.2,0,66,4,3.6
2021,2,26,16:00,UTC,8,1004.3,0,66,3.1,4.7
2021,2,26,17:00,UTC,8,1005.4,0.3,66,2.1,6.3
2021,2,26,18:00,UTC,7,1006.5,0.1,66,1.6,7.1
2021,2,26,19:00,UTC,1,1007.5,0,66,1,6.1
2021,2,26,20:00,UTC,1,1008.4,0,66,0.6,6
2021,2,26,21:00,UTC,7,1009.2,0,66,1.1,5.2
2021,2,26,22:00,UTC,5,1010.1,0,66,1.1,6.7
2021,2,26,23:00,UTC,8,1010.9,0,65,1.4,5.5
2021,2,27,00:00,UTC,5,1011.6,0,65,1.3,5.7
2021,2,27,01:00,UTC,8,1012.5,0,65,1.7,7.8
2021,2,27,02:00,UTC,8,1013.5,0,65,1.2,8.2
2021,2,27,03:00,UTC,8,1014.4,0,65,0.9,6.6
2021,2,27,04:00,UTC,8,1015.5,0,65,0.4,7.7
2021,2,27,05:00,UTC,7,1016.6,0,65,-0.4,5.8
2021,2,27,06:00,UTC,8,1017.6,0,65,-0.8,6.7
2021,2,27,07:00,UTC,8,1018.5,0,65,-0.8,6.3
2021,2,27,08:00,UTC,8,1019.2,0,65,-1,8
2021,2,27,09:00,UTC,5,1019.9,0,65,-0.4,6.7
2021,2,27,10:00,UTC,0,1020.2,0,65,0.2,6.9
2021,2,27,11:00,UTC,0,1020.3,0,65,0.9,6.2
2021,2,27,12:00,UTC,0,1020.2,0,64,1.7,5
2021,2,27,13:00,UTC,0,1020.1,0,64,2.8,4
2021,2,27,14:00,UTC,0,1020,0,64,2.8,3.2
2021,2,27,15:00,UTC,3,1019.7,0,64,1.9,2.2
2021,2,27,16:00,UTC,7,1019.2,0,64,1.5,2.3
2021,2,27,17:00,UTC,5,1018.6,0,64,1.1,2.2
2021,2,27,18:00,UTC,8,1017.9,0,64,1,2.7
2021,2,27,19:00,UTC,8,1017.1,0.2,64,-0.3,1.6
2021,2,27,20:00,UTC,8,1016,0.4,64,0.1,2.5
2021,2,27,21:00,UTC,8,1014.7,0.3,64,0.7,3.3
2021,2,27,22:00,UTC,8,1014.1,0,64,1.5,3.9
2021,2,27,23:00,UTC,8,1013.4,0,64,1.9,4
2021,2,28,00:00,UTC,7,1012.8,0,64,2.2,4.4
2021,2,28,01:00,UTC,5,1012.4,0,64,2.2,3.8
2021,2,28,02:00,UTC,8,1012.4,0,64,2.4,4.3
2021,2,28,03:00,UTC,5,1012.1,0,64,2.4,4.6
2021,2,28,04:00,UTC,0,1012.7,0,64,1.7,3.8
2021,2,28,05:00,UTC,3,1013,0,64,1.3,4.6
2021,2,28,06:00,UTC,0,1013.3,0,64,1.1,4.6
2021,2,28,07:00,UTC,0,1014.1,0,64,1.8,5.6
2021,2,28,08:00,UTC,0,1014.9,0,64,3,6.2
2021,2,28,09:00,UTC,0,1015.8,0,63,3.5,5.3
2021,2,28,10:00,UTC,0,1016.6,0,63,4,5.1
2021,2,28,11:00,UTC,0,1017.1,0,63,5.2,5
2021,2,28,12:00,UTC,0,1017.6,0,63,6,5.5
2021,2,28,13:00,UTC,0,1018,0,63,6.2,5.3
2021,2,28,14:00,UTC,0,1018,0,62,6.1,4.3
2021,2,28,15:00,UTC,0,1018.3,0,62,5.8,3.3
2021,2,28,16:00,UTC,0,1018.7,0,62,3.1,1.5
2021,2,28,17:00,UTC,5,1018.8,0,62,3.8,2.6
2021,2,28,18:00,UTC,0,1018.6,0,62,3.7,2.7
2021,2,28,19:00,UTC,0,1018.8,0,62,3.9,3.2
2021,2,28,20:00,UTC,1,1018.7,0,62,3.3,2.8
2021,2,28,21:00,UTC,0,1018.6,0,62,3.2,3.7
2021,2,28,22:00,UTC,3,1018.4,0,62,2.8,3.3
2021,2,28,23:00,UTC,0,1018,0,62,2.8,4.5
2021,3,1,00:00,UTC,0,1018.4,0,62,2.2,3.6
2021,3,1,01:00,UTC,0,1017.6,0,62,1.3,3
2021,3,1,02:00,UTC,0,1017.2,0,61,1.2,2.6
2021,3,1,03:00,UTC,0,1016.2,0,61,1.8,3.2
2021,3,1,04:00,UTC,0,1015.6,0,61,1.6,4.7
2021,3,1,05:00,UTC,1,1014.9,0,61,1.6,4.3
2021,3,1,06:00,UTC,0,1014.5,0,61,2.3,5.2
2021,3,1,07:00,UTC,1,1013.8,0,61,3.3,4.7
2021,3,1,08:00,UTC,3,1013.3,0,61,3.9,4.6
2021,3,1,09:00,UTC,5,1012.9,0,61,4.7,5.3
2021,3,1,10:00,UTC,1,1011.8,0,61,5.1,5.5
2021,3,1,11:00,UTC,1,1011.3,0,61,6.2,6.5
2021,3,1,12:00,UTC,5,1010.9,0,61,5.8,8.3
2021,3,1,13:00,UTC,1,1010.6,0,61,5.5,6.7
2021,3,1,14:00,UTC,1,1010.2,0,60,5.3,6.9
2021,3,1,15:00,UTC,0,1010.4,0,59,4.9,5.8
2021,3,1,16:00,UTC,0,1010.5,0,60,4.3,5.7
2021,3,1,17:00,UTC,0,1010.7,0,60,4,5.7
2021,3,1,18:00,UTC,0,1010.9,0,59,4,5.8
2021,3,1,19:00,UTC,0,1010.9,0,59,3.4,4.2
2021,3,1,20:00,UTC,0,1011.3,0,59,3.1,4.9
2021,3,1,21:00,UTC,0,1011.4,0,59,2.7,5.4
2021,3,1,22:00,UTC,0,1011.5,0,59,2.1,5
2021,3,1,23:00,UTC,0,1010.9,0,59,1.9,5.7
2021,3,2,00:00,UTC,0,1010.9,0,59,1.3,6
2021,3,2,01:00,UTC,0,1010.9,0,59,1.1,5.8
2021,3,2,02:00,UTC,0,1011.1,0,59,0.6,5.6
2021,3,2,03:00,UTC,0,1011.3,0,59,0.4,5.5
2021,3,2,04:00,UTC,0,1011.8,0,59,0.3,6.5
2021,3,2,05:00,UTC,0,1012.5,0,59,0.1,6.3
2021,3,2,06:00,UTC,0,1013.1,0,58,0.1,7
2021,3,2,07:00,UTC,,1013.9,0,58,0.6,7.7
2021,3,2,08:00,UTC,0,1014.7,0,58,1.2,8.1
2021,3,2,09:00,UTC,1,1015.5,0,58,1.6,8.3
2021,3,2,10:00,UTC,1,1016.4,0,58,2.2,9.1
2021,3,2,11:00,UTC,0,1016.7,0,58,3.3,8.2
2021,3,2,12:00,UTC,0,1017.4,0,58,3.8,6.3
2021,3,2,13:00,UTC,1,1017.8,0,58,3.7,7.6
2021,3,2,14:00,UTC,1,1018.3,0,58,3.8,7.4
2021,3,2,15:00,UTC,0,1018.5,0,58,3.1,6.2
2021,3,2,16:00,UTC,0,1018.7,0,58,2.5,5.9
2021,3,2,17:00,UTC,0,1018.6,0,57,1.8,5
2021,3,2,18:00,UTC,0,1018.7,0,57,1.4,5
2021,3,2,19:00,UTC,1,1018.5,0,57,1,5.3
2021,3,2,20:00,UTC,3,1018.4,0,57,0.6,4.1
2021,3,2,21:00,UTC,0,1018.3,0,57,0.2,3.8
2021,3,2,22:00,UTC,0,1018.3,0,57,-0.3,4.1
2021,3,2,23:00,UTC,0,1018,0,57,-0.6,4.2
2021,3,3,00:00,UTC,0,1017.6,0,57,-0.9,4.2
2021,3,3,01:00,UTC,0,1017.2,0,57,-1.1,4.6
2021,3,3,02:00,UTC,0,1016.4,0,57,-1.2,4.3
2021,3,3,03:00,UTC,0,1015.6,0,57,-1.5,4.3
2021,3,3,04:00,UTC,0,1014.8,0,57,-1.7,5.1
2021,3,3,05:00,UTC,3,1013.9,0,57,-2,3.9
2021,3,3,06:00,UTC,1,1013,0,57,-1.8,2.5
2021,3,3,07:00,UTC,5,1011.9,0,57,-0.9,2.9
2021,3,3,08:00,UTC,5,1010.5,0,57,-0.3,3.4
2021,3,3,09:00,UTC,7,1009.6,0,57,0.9,4.1
2021,3,3,10:00,UTC,7,1008.4,0.3,57,0.6,2.8
2021,3,3,11:00,UTC,7,1007.3,0.2,57,1.7,4.5
2021,3,3,12:00,UTC,7,1006.6,0,57,2,4.2
2021,3,3,13:00,UTC,7,1005.5,0.1,57,1.9,3.5
2021,3,3,14:00,UTC,7,1004.9,0,57,1.9,3.8
2021,3,3,15:00,UTC,7,1005,0.1,57,0.4,5.1
2021,3,3,16:00,UTC,1,1004.8,0,57,-0.3,5.6
2021,3,3,17:00,UTC,0,1004.8,0,57,-0.9,5.3
2021,3,3,18:00,UTC,0,1005.1,0,57,-1.8,4.8
2021,3,3,19:00,UTC,3,1005.1,0,56,-2,4
2021,3,3,20:00,UTC,0,1004.9,0,56,-2.4,4.8
2021,3,3,21:00,UTC,0,1005.1,0,56,-2.5,4.3
2021,3,3,22:00,UTC,0,1005.3,0,56,-3.1,4.6
