Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Lumensyvyys (cm),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2021,2,18,06:00,UTC,0,1028,0,32,-21,1.2
2021,2,18,07:00,UTC,0,1027.9,0,32,-19.5,0.9
2021,2,18,08:00,UTC,0,1027.8,0,32,-16,0.9
2021,2,18,09:00,UTC,0,1027.6,0,32,-14.9,1.5
2021,2,18,10:00,UTC,3,1027.8,0,32,-11.2,3.8
2021,2,18,11:00,UTC,1,1027.6,0,32,-10.7,4.6
2021,2,18,12:00,UTC,0,1027,0,32,-10.2,4
2021,2,18,13:00,UTC,0,1026.7,0,32,-9.1,4
2021,2,18,14:00,UTC,3,1026.1,0,32,-9.7,4.8
2021,2,18,15:00,UTC,3,1026,0,32,-10.2,2.6
2021,2,18,16:00,UTC,7,1025.9,0,32,-10.3,3
2021,2,18,17:00,UTC,7,1025.3,0,32,-9.9,1.9
2021,2,18,18:00,UTC,7,1024.7,0,32,-9,2.8
2021,2,18,19:00,UTC,7,1024,0,32,-8.5,4
2021,2,18,20:00,UTC,3,1023.7,0,32,-8.7,3.8
2021,2,18,21:00,UTC,8,1023.3,0,32,-7.8,4.5
2021,2,18,22:00,UTC,8,1023.2,0,32,-7.7,3.7
2021,2,18,23:00,UTC,7,1022.6,0,32,-7.3,4.3
2021,2,19,00:00,UTC,8,1021.9,0,32,-7,3.6
2021,2,19,01:00,UTC,7,1021.5,0,32,-6.5,2.8
2021,2,19,02:00,UTC,8,1021,0,32,-6.3,2.8
2021,2,19,03:00,UTC,8,1020.6,0,32,-6.2,4.3
2021,2,19,04:00,UTC,7,1019.9,0,32,-6.1,4
2021,2,19,05:00,UTC,7,1019.3,0,32,-6.5,3.3
2021,2,19,06:00,UTC,8,1019.3,0,32,-6.5,3.5
2021,2,19,07:00,UTC,8,1019.3,0,32,-6.2,3.3
2021,2,19,08:00,UTC,7,1019.4,0,32,-5.7,4.7
2021,2,19,09:00,UTC,7,1019.5,0,32,-5.5,3.6
2021,2,19,10:00,UTC,7,1019.2,0,32,-6,3.7
2021,2,19,11:00,UTC,7,1019.1,0,32,-5.9,3.7
2021,2,19,12:00,UTC,7,1018.8,0,32,-5.3,3.2
2021,2,19,13:00,UTC,7,1018.4,0,32,-5.6,3.2
2021,2,19,14:00,UTC,7,1018.5,0,32,-6.3,5.5
2021,2,19,15:00,UTC,7,1018.4,0,32,-6.3,5.2
2021,2,19,16:00,UTC,8,1018.3,0,32,-6.4,4.7
2021,2,19,17:00,UTC,8,1018,0,33,-6.1,5.1
2021,2,19,18:00,UTC,8,1018.1,0,32,-5.6,3.4
2021,2,19,19:00,UTC,7,1018.3,0,32,-5.1,4.3
2021,2,19,20:00,UTC,8,1018.2,0,32,-5.1,3.4
2021,2,19,21:00,UTC,7,1018.3,0,32,-5.3,2.4
2021,2,19,22:00,UTC,7,1018,0,33,-5.2,3.8
2021,2,19,23:00,UTC,7,1018.1,0,33,-5.1,2.2
2021,2,20,00:00,UTC,7,1017.8,0,32,-5.1,2.2
2021,2,20,01:00,UTC,8,1017.8,0,33,-5.1,2.7
2021,2,20,02:00,UTC,7,1017.6,0,33,-5,2.8
2021,2,20,03:00,UTC,8,1017.7,0,33,-4.9,3
2021,2,20,04:00,UTC,8,1017.4,0,33,-5,3.2
2021,2,20,05:00,UTC,7,1017.1,0.1,32,-4.9,3.3
2021,2,20,06:00,UTC,7,1017.4,0.4,32,-5,2.6
2021,2,20,07:00,UTC,7,1017.6,0.7,34,-5.1,4.2
2021,2,20,08:00,UTC,7,1017.7,0.1,34,-4.5,3.3
2021,2,20,09:00,UTC,7,1017.9,0,34,-4.3,3.7
2021,2,20,10:00,UTC,8,1018.1,0,34,-3.9,4
2021,2,20,11:00,UTC,8,1018,0,34,-3.6,3.9
2021,2,20,12:00,UTC,8,1017.9,0,34,-3.4,3.4
2021,2,20,13:00,UTC,8,1017.8,0.1,34,-3,3.3
2021,2,20,14:00,UTC,8,1017.8,0.1,35,-2.5,3.4
2021,2,20,15:00,UTC,9,1017.6,0,35,-1.9,2.8
2021,2,20,16:00,UTC,9,1017,0.2,35,-0.5,3.9
2021,2,20,17:00,UTC,8,1016.6,0.9,35,0.1,5.9
2021,2,20,18:00,UTC,8,1016.1,1.3,36,0.1,5.7
2021,2,20,19:00,UTC,8,1015.3,1.3,37,0.4,6.4
2021,2,20,20:00,UTC,8,1014.6,0.4,37,0.5,7.3
2021,2,20,21:00,UTC,8,1013.9,0.2,37,0.6,6.9
2021,2,20,22:00,UTC,8,1012.8,0,37,0.9,7.9
2021,2,20,23:00,UTC,8,1011.7,0.2,37,1.2,8.5
2021,2,21,00:00,UTC,8,1011.4,0.1,36,1.5,7.3
2021,2,21,01:00,UTC,8,1010.9,0.1,36,1.3,6.9
2021,2,21,02:00,UTC,7,1011.2,0,36,1.4,5.1
2021,2,21,03:00,UTC,8,1011.4,0,35,1.7,3.8
2021,2,21,04:00,UTC,7,1011.8,0,35,1.7,4.4
2021,2,21,05:00,UTC,8,1012.6,0,35,1.8,4.4
2021,2,21,06:00,UTC,7,1013,0,35,1.9,3.9
2021,2,21,07:00,UTC,8,1013.7,0,35,2,4
2021,2,21,08:00,UTC,8,1014.3,0,35,2.3,1.9
2021,2,21,09:00,UTC,8,1015,0,34,2.4,1.8
2021,2,21,10:00,UTC,7,1016,0,34,3.1,0.7
2021,2,21,11:00,UTC,8,1016.1,0,34,3.1,1.2
2021,2,21,12:00,UTC,7,1016.5,0,34,2.8,2
2021,2,21,13:00,UTC,8,1017.2,0.1,33,2.5,2.3
2021,2,21,14:00,UTC,7,1018.6,0.9,33,-0.9,6
2021,2,21,15:00,UTC,8,1018.8,0.4,33,-2.3,9.7
2021,2,21,16:00,UTC,7,1019.4,0,33,-3,8.5
2021,2,21,17:00,UTC,7,1019.7,0.2,33,-4.4,8.4
2021,2,21,18:00,UTC,8,1019.4,0.7,33,-5.3,7.3
2021,2,21,19:00,UTC,7,1018.9,0.1,33,-4.6,8.4
2021,2,21,20:00,UTC,8,1018.8,0,33,-4.8,8.9
2021,2,21,21:00,UTC,7,1018,0.1,33,-4.8,9.4
2021,2,21,22:00,UTC,8,1018,0.1,33,-4.5,7.1
2021,2,21,23:00,UTC,7,1018,0,33,-4.4,6.4
2021,2,22,00:00,UTC,8,1017.1,0,33,-3.7,5.8
2021,2,22,01:00,UTC,7,1017.6,0,33,-3.5,4.7
2021,2,22,02:00,UTC,8,1017.1,0.2,33,-3,4.8
2021,2,22,03:00,UTC,8,1018.4,0,33,-3.1,4.2
2021,2,22,04:00,UTC,7,1019.4,0,33,-4.9,5.4
2021,2,22,05:00,UTC,8,1020.1,0,33,-6.6,6.3
2021,2,22,06:00,UTC,7,1021.5,0,33,-7.6,6.5
2021,2,22,07:00,UTC,7,1022.5,0,33,-8.1,5
2021,2,22,08:00,UTC,8,1023.8,0,33,-8.2,5.3
2021,2,22,09:00,UTC,8,1025,0,33,-8.2,4.4
2021,2,22,10:00,UTC,7,1025.9,0,33,-8.2,5.4
2021,2,22,11:00,UTC,8,1026.8,0,33,-8.6,5.6
2021,2,22,12:00,UTC,7,1027.6,0,33,-9,5.3
2021,2,22,13:00,UTC,7,1028.6,0,33,-9.2,6.5
2021,2,22,14:00,UTC,7,1029.3,0,33,-9.1,6.8
2021,2,22,15:00,UTC,7,1030.1,0,33,-9.2,7.1
2021,2,22,16:00,UTC,7,1030.9,0,33,-9.2,6.9
2021,2,22,17:00,UTC,7,1031.2,0,33,-9,6.7
2021,2,22,18:00,UTC,7,1031.7,0,33,-9.1,8.4
2021,2,22,19:00,UTC,7,1031.3,0,33,-9.3,7.6
2021,2,22,20:00,UTC,7,1032,0,33,-9.5,6.8
2021,2,22,21:00,UTC,7,1031.6,0,33,-9.3,6
2021,2,22,22:00,UTC,7,1031.4,0,33,-7.9,6.1
2021,2,22,23:00,UTC,7,1031.6,0,33,-7.4,8.1
2021,2,23,00:00,UTC,7,1031.3,0,34,-7.3,9.5
2021,2,23,01:00,UTC,7,1031.2,0,33,-7.2,8.3
2021,2,23,02:00,UTC,7,1030.9,0.1,33,-7.2,9.2
2021,2,23,03:00,UTC,7,1030.1,0.2,33,-7.3,10
2021,2,23,04:00,UTC,7,1029.4,0.1,33,-7.1,9.4
2021,2,23,05:00,UTC,7,1028.6,0.1,33,-6.9,7.8
2021,2,23,06:00,UTC,7,1027.9,0,33,-6.6,7.3
2021,2,23,07:00,UTC,7,1026.9,0,33,-6.1,7.3
2021,2,23,08:00,UTC,7,1026.3,0.4,33,-5.9,8.5
2021,2,23,09:00,UTC,7,1025.5,0.2,32,-5.9,6.5
2021,2,23,10:00,UTC,7,1024.8,0,32,-5.5,5.8
2021,2,23,11:00,UTC,7,1023.8,0.3,33,-4.8,7.1
2021,2,23,12:00,UTC,7,1023.1,1.5,33,-4.3,6.2
2021,2,23,13:00,UTC,7,1022.4,0.7,33,-3.4,5.7
2021,2,23,14:00,UTC,7,1022.2,0.3,33,-2.7,5.8
2021,2,23,15:00,UTC,7,1021.8,0.2,34,-2.5,5.6
2021,2,23,16:00,UTC,7,1021.2,0.1,34,-2.4,5.3
2021,2,23,17:00,UTC,8,1021.2,0,34,-1.8,5.1
2021,2,23,18:00,UTC,8,1021.3,0.2,34,-2.3,4.7
2021,2,23,19:00,UTC,8,1021.2,0.1,34,-2.7,5.4
2021,2,23,20:00,UTC,8,1021.5,0.1,34,-2.8,4.1
2021,2,23,21:00,UTC,8,1021.3,0.1,34,-3.1,4.5
2021,2,23,22:00,UTC,8,1021.8,0,34,-3.1,3.2
2021,2,23,23:00,UTC,8,1022.4,0,34,-3.1,2
2021,2,24,00:00,UTC,8,1022.2,0,34,-3.2,2.2
2021,2,24,01:00,UTC,8,1022.3,0,34,-3.5,2.9
2021,2,24,02:00,UTC,8,1022.5,0,34,-3.6,1.2
2021,2,24,03:00,UTC,8,1022.5,0,34,-3.9,2.1
2021,2,24,04:00,UTC,8,1023.2,0,34,-3.8,1.8
2021,2,24,05:00,UTC,8,1023.1,0,34,-3.7,0.6
2021,2,24,06:00,UTC,8,1023.3,0,34,-4,0.7
2021,2,24,07:00,UTC,9,1022,0,34,-4,1.9
2021,2,24,08:00,UTC,9,1022.4,0,34,-3.6,1.1
2021,2,24,09:00,UTC,9,1021.6,0,34,-3.2,3.7
2021,2,24,10:00,UTC,9,1020.4,0,34,-2,2.8
2021,2,24,11:00,UTC,8,1019.6,0,34,-0.1,3.7
2021,2,24,12:00,UTC,8,1018.4,0,34,0.4,3.9
2021,2,24,13:00,UTC,8,1016.5,0,34,1,6.6
2021,2,24,14:00,UTC,8,1015,0.1,34,1.4,6.2
2021,2,24,15:00,UTC,8,1013.5,0.1,34,1.6,7.9
2021,2,24,16:00,UTC,8,1012.8,0,33,1.8,8.8
2021,2,24,17:00,UTC,8,1012.1,0,33,2.2,6.4
2021,2,24,18:00,UTC,8,1011.6,0,33,2.2,5.6
2021,2,24,19:00,UTC,9,1011.3,0,33,2.2,5.8
2021,2,24,20:00,UTC,9,1011.1,0,33,1.9,4.9
2021,2,24,21:00,UTC,9,1010.9,0,33,2,4.3
2021,2,24,22:00,UTC,9,1011.3,0,33,2.2,4
2021,2,24,23:00,UTC,7,1011.7,0,33,2.7,4.1
2021,2,25,00:00,UTC,7,1012,0,33,3.3,4.7
2021,2,25,01:00,UTC,8,1012,0,33,3.4,5.1
2021,2,25,02:00,UTC,8,1011.7,0,33,3.6,5.3
2021,2,25,03:00,UTC,8,1011.8,0,33,3.1,3.1
2021,2,25,04:00,UTC,7,1012,0,33,2.8,4
2021,2,25,05:00,UTC,8,1011.6,0,33,2.6,5.1
2021,2,25,06:00,UTC,9,1011.3,0,33,2.4,5.7
2021,2,25,07:00,UTC,7,1010.9,0,33,3.1,6
2021,2,25,08:00,UTC,8,1010.8,0,33,2.9,4.8
2021,2,25,09:00,UTC,7,1010.9,0,32,3.1,4.3
2021,2,25,10:00,UTC,8,1010.8,0,32,2.9,5.8
2021,2,25,11:00,UTC,8,1010.9,0,32,3.2,5.1
2021,2,25,12:00,UTC,7,1010.5,0,32,3.2,4.4
2021,2,25,13:00,UTC,7,1009.7,0,31,3,4.4
2021,2,25,14:00,UTC,8,1009.2,0,31,2.7,4.1
2021,2,25,15:00,UTC,8,1008.5,0,31,2.5,4.4
2021,2,25,16:00,UTC,8,1008.1,0,30,2,5.5
2021,2,25,17:00,UTC,8,1007.4,0.1,31,2.2,5.1
2021,2,25,18:00,UTC,7,1006.6,0.1,31,2.1,4.6
2021,2,25,19:00,UTC,7,1005.7,0.2,31,2.2,4.6
2021,2,25,20:00,UTC,8,1004.7,0,30,2.4,5.1
2021,2,25,21:00,UTC,8,1004.2,0.1,30,2.5,4.5
2021,2,25,22:00,UTC,7,1003.4,0,30,2.7,4.5
2021,2,25,23:00,UTC,7,1003,0,30,2.7,4.1
2021,2,26,00:00,UTC,8,1002.6,0,29,2.8,4.6
2021,2,26,01:00,UTC,8,1001.8,0,29,3.4,4.5
2021,2,26,02:00,UTC,8,1001.4,0,29,3.6,5.6
2021,2,26,03:00,UTC,8,1001.2,0.2,29,3.5,6.1
2021,2,26,04:00,UTC,8,1001.4,0,29,3.4,6.7
2021,2,26,05:00,UTC,8,1001.8,0,28,3.2,7.3
2021,2,26,06:00,UTC,8,1002.4,0,28,2.9,5.8
2021,2,26,07:00,UTC,7,1002.9,0,28,3.1,6.7
2021,2,26,08:00,UTC,8,1003.4,0,27,3.2,5.9
2021,2,26,09:00,UTC,8,1003.9,0,27,3.4,6
2021,2,26,10:00,UTC,7,1004.5,0,26,3.2,
2021,2,26,11:00,UTC,8,1004.9,0,25,3.2,5.3
2021,2,26,12:00,UTC,7,1005,0,24,3.7,5.2
2021,2,26,13:00,UTC,8,1005.5,0,24,3.3,4.2
2021,2,26,14:00,UTC,7,1005.9,0,24,3.7,4.4
2021,2,26,15:00,UTC,7,1005.8,0,24,3.2,3.3
2021,2,26,16:00,UTC,8,1006,0,24,3.3,3.4
2021,2,26,17:00,UTC,7,1006.2,0,24,3.1,3.8
2021,2,26,18:00,UTC,7,1006.8,0,24,3.3,5.3
2021,2,26,19:00,UTC,7,1007.5,0,23,3.5,5.2
2021,2,26,20:00,UTC,8,1008.4,0,23,3.3,4.7
2021,2,26,21:00,UTC,7,1009.5,0,23,3.1,6.1
2021,2,26,22:00,UTC,5,1010.6,0,23,3,6.6
2021,2,26,23:00,UTC,0,1011.6,0,23,2.6,4.4
2021,2,27,00:00,UTC,0,1012.4,0,23,1.7,4.9
2021,2,27,01:00,UTC,0,1013.2,0,23,1.9,5.5
2021,2,27,02:00,UTC,0,1014,0,23,1.5,5.7
2021,2,27,03:00,UTC,0,1014.6,0,23,1,5.1
2021,2,27,04:00,UTC,0,1015.5,0,22,0.7,5
2021,2,27,05:00,UTC,0,1016.5,0,23,0.3,4.3
2021,2,27,06:00,UTC,0,1017.5,0,23,0.5,4.8
2021,2,27,07:00,UTC,0,1018.3,0,23,1.1,6.3
2021,2,27,08:00,UTC,0,1019.2,0,22,1.9,5.8
2021,2,27,09:00,UTC,0,1019.8,0,22,2.7,4.6
2021,2,27,10:00,UTC,0,1020.9,0,22,3.5,5.5
2021,2,27,11:00,UTC,0,1021.2,0,22,4.2,4.5
2021,2,27,12:00,UTC,0,1021.4,0,22,4.8,5
2021,2,27,13:00,UTC,0,1021.7,0,22,5.5,3.6
2021,2,27,14:00,UTC,0,1021.9,0,22,5.2,6.1
2021,2,27,15:00,UTC,0,1021.8,0,22,3.7,4.6
2021,2,27,16:00,UTC,1,1021.9,0,22,2.2,4.5
2021,2,27,17:00,UTC,1,1021.8,0,22,1.8,5.2
2021,2,27,18:00,UTC,7,1021.5,0,22,2,6.3
2021,2,27,19:00,UTC,7,1021.3,0,22,2,5
2021,2,27,20:00,UTC,7,1021.3,0.2,22,1,4.3
2021,2,27,21:00,UTC,7,1020.4,0.4,22,0.7,4.3
2021,2,27,22:00,UTC,7,1019.5,0,22,0.9,5.1
2021,2,27,23:00,UTC,5,1018.7,0,22,1,6.5
2021,2,28,00:00,UTC,5,1017.7,0,22,1,5.7
2021,2,28,01:00,UTC,3,1017,0,22,1.7,6.3
2021,2,28,02:00,UTC,3,1016.2,0,22,1.6,6.8
2021,2,28,03:00,UTC,7,1015.9,0,22,1.7,6.1
2021,2,28,04:00,UTC,0,1015.4,0,22,1.3,6.3
2021,2,28,05:00,UTC,0,1015.6,0,22,1.5,6
2021,2,28,06:00,UTC,0,1015.6,0,22,2.8,6.5
2021,2,28,07:00,UTC,0,1015.8,0,22,3.8,7.1
2021,2,28,08:00,UTC,0,1016.5,0,22,5.3,6
2021,2,28,09:00,UTC,0,1017.3,0,22,6.3,5.3
2021,2,28,10:00,UTC,0,1017.8,0,23,6.9,5.3
2021,2,28,11:00,UTC,0,1018.4,0,22,7.5,5.1
2021,2,28,12:00,UTC,0,1019.3,0,22,7.9,6.3
2021,2,28,13:00,UTC,0,1019.8,0,22,8.4,5.6
2021,2,28,14:00,UTC,0,1020.4,0,22,8.5,4.7
2021,2,28,15:00,UTC,0,1020.7,0,22,7.3,3
2021,2,28,16:00,UTC,0,1021.3,0,22,5.9,3.5
2021,2,28,17:00,UTC,1,1021.9,0,22,4.2,4
2021,2,28,18:00,UTC,0,1021.9,0,22,3.9,3.9
2021,2,28,19:00,UTC,0,1022.3,0,22,3.1,4.2
2021,2,28,20:00,UTC,0,1022.4,0,22,2.9,4.8
2021,2,28,21:00,UTC,1,1022.8,0,22,3.1,4.1
2021,2,28,22:00,UTC,0,1023.1,0,22,2.3,4.5
2021,2,28,23:00,UTC,1,1022.8,0,22,2,4.7
2021,3,1,00:00,UTC,1,1022.5,0,22,1.9,4.8
2021,3,1,01:00,UTC,0,1022.7,0,22,1.9,4.8
2021,3,1,02:00,UTC,0,1021.9,0,22,1.8,5.3
2021,3,1,03:00,UTC,0,1021.6,0,22,1.7,5.1
2021,3,1,04:00,UTC,0,1021.6,0,22,0.9,4.6
2021,3,1,05:00,UTC,0,1020.9,0,22,1.3,4.7
2021,3,1,06:00,UTC,1,1020.9,0,22,1.3,4.9
2021,3,1,07:00,UTC,0,1020.1,0,22,1.7,4.8
2021,3,1,08:00,UTC,1,1020,0,22,2.2,5.3
2021,3,1,09:00,UTC,1,1019.4,0,22,3.5,5.2
2021,3,1,10:00,UTC,5,1018.6,0,22,4.6,3.8
2021,3,1,11:00,UTC,5,1017.6,0,22,5.1,1.9
2021,3,1,12:00,UTC,7,1016.9,0,22,4.5,3
2021,3,1,13:00,UTC,7,1016.3,0,22,5.7,6
2021,3,1,14:00,UTC,0,1015.8,0,21,5.5,5.7
2021,3,1,15:00,UTC,0,1015.6,0,21,5.1,5.3
2021,3,1,16:00,UTC,0,1015.5,0,21,4.4,6.4
2021,3,1,17:00,UTC,0,1015.9,0,21,4.1,6.4
2021,3,1,18:00,UTC,0,1016.1,0,21,4.3,5.9
2021,3,1,19:00,UTC,1,1016,0,21,3.3,5.7
2021,3,1,20:00,UTC,1,1016.1,0,21,4,6.2
2021,3,1,21:00,UTC,7,1016.1,0,21,3.7,4.9
2021,3,1,22:00,UTC,7,1015.7,0,21,3.5,5.6
2021,3,1,23:00,UTC,1,1015.4,0,21,3.1,5.1
2021,3,2,00:00,UTC,3,1015.3,0,21,2.8,4.9
2021,3,2,01:00,UTC,8,1014.7,0,21,3.9,5.1
2021,3,2,02:00,UTC,7,1014,0,21,4.2,6.7
2021,3,2,03:00,UTC,0,1014.2,0,21,3.4,6.6
2021,3,2,04:00,UTC,0,1014.9,0,21,2.7,4.7
2021,3,2,05:00,UTC,0,1015.8,0,21,2.1,4.5
2021,3,2,06:00,UTC,0,1016.4,0,21,2.1,6.3
2021,3,2,07:00,UTC,0,1017.3,0,21,2.9,5.7
2021,3,2,08:00,UTC,0,1018.3,0,21,3.7,6.7
2021,3,2,09:00,UTC,0,1018.8,0,21,4.5,7
2021,3,2,10:00,UTC,1,1019.3,0,21,5,7.4
2021,3,2,11:00,UTC,0,1019.5,0,21,5.6,7.9
2021,3,2,12:00,UTC,0,1019.9,0,21,6.3,4.8
2021,3,2,13:00,UTC,0,1020.2,0,21,6.4,7
2021,3,2,14:00,UTC,0,1020.8,0,21,6.3,7.1
2021,3,2,15:00,UTC,0,1021.3,0,21,5.1,5.8
2021,3,2,16:00,UTC,0,1021.7,0,21,3.9,5
2021,3,2,17:00,UTC,0,1022.3,0,21,2.9,6.1
2021,3,2,18:00,UTC,0,1022.8,0,21,2.4,6.2
2021,3,2,19:00,UTC,0,1023.2,0,21,1.7,5.6
2021,3,2,20:00,UTC,0,1023.2,0,21,1,6
2021,3,2,21:00,UTC,0,1023,0,21,0.6,5.4
2021,3,2,22:00,UTC,0,1022.9,0,21,0.3,6
2021,3,2,23:00,UTC,0,1022.4,0,21,0,6.1
2021,3,3,00:00,UTC,0,1022.1,0,21,-0.2,6.1
2021,3,3,01:00,UTC,0,1021.8,0,21,-0.6,5.5
2021,3,3,02:00,UTC,0,1021.1,0,21,-0.6,5.8
2021,3,3,03:00,UTC,0,1020.5,0,21,-1.1,5.5
2021,3,3,04:00,UTC,0,1019.9,0,21,-1.2,5.9
2021,3,3,05:00,UTC,0,1019.1,0,21,-1.2,5.7
2021,3,3,06:00,UTC,0,1018.4,0,21,-1,5.8
2021,3,3,07:00,UTC,0,1017.5,0,21,0.5,5.2
2021,3,3,08:00,UTC,0,1016.7,0,21,2,5.1
2021,3,3,09:00,UTC,0,1016.1,0,21,3.6,6.3
2021,3,3,10:00,UTC,5,1014.7,0,21,4.3,6.8
2021,3,3,11:00,UTC,0,1013.4,0,20,5.5,6.7
2021,3,3,12:00,UTC,0,1012.1,0,20,6.2,7
2021,3,3,13:00,UTC,1,1010.7,0,20,6.9,6.5
2021,3,3,14:00,UTC,7,1009.2,0,20,7.5,6.8
2021,3,3,15:00,UTC,7,1008.4,0,20,4.5,4.3
2021,3,3,16:00,UTC,5,1007.6,0,20,5.2,7
2021,3,3,17:00,UTC,8,1007.4,0,20,4.2,5.8
2021,3,3,18:00,UTC,7,1007,0.6,19,2.7,5.2
2021,3,3,19:00,UTC,5,1007.1,0,19,2.3,5.3
2021,3,3,20:00,UTC,5,1006.9,0,19,2,5.7
2021,3,3,21:00,UTC,1,1007,0,19,1.4,5.4
2021,3,3,22:00,UTC,7,1007.2,0.3,19,-0.1,2.5
2021,3,3,23:00,UTC,0,1007.1,0,19,-1.3,4.2
2021,3,4,00:00,UTC,0,1007,0,20,-1.9,4.7
2021,3,4,01:00,UTC,0,1007.1,0,19,-1.9,4.6
2021,3,4,02:00,UTC,0,1006.8,0,19,-2.1,4.3
2021,3,4,03:00,UTC,5,1006.7,0,19,-2.4,4.3
2021,3,4,04:00,UTC,0,1006.8,0,19,-2.6,4.8
2021,3,4,05:00,UTC,0,1006.9,0,19,-3,4.3
2021,3,4,06:00,UTC,0,1007.1,0,19,-2.9,5.1
2021,3,4,07:00,UTC,0,1007.5,0,19,-2,5.4
2021,3,4,08:00,UTC,0,1007.8,0,19,-1.6,4.5
2021,3,4,09:00,UTC,0,1007.9,0,19,-0.9,4.3
2021,3,4,10:00,UTC,0,1008.2,0,19,-0.2,5.1
2021,3,4,11:00,UTC,1,1008.2,0,19,0.7,5.4
2021,3,4,12:00,UTC,1,1008.2,0,19,1.6,4.6
2021,3,4,13:00,UTC,3,1007.7,0,19,1.3,6.5
2021,3,4,14:00,UTC,5,1007.6,0,19,0.7,6.3
2021,3,4,15:00,UTC,3,1007.8,0,19,-1.3,3.2
2021,3,4,16:00,UTC,7,1008,0,20,-1.9,2.3
2021,3,4,17:00,UTC,1,1008.4,0,19,-2.9,2.5
2021,3,4,18:00,UTC,3,1008.7,0,19,-2.8,3.7
2021,3,4,19:00,UTC,7,1009.1,0,19,-2.5,3.5
2021,3,4,20:00,UTC,7,1009.4,0,19,-2.5,3.8
2021,3,4,21:00,UTC,7,1010,0,19,-3,4.2
2021,3,4,22:00,UTC,3,1010.4,0,19,-3.8,4
2021,3,4,23:00,UTC,0,1010.8,0,19,-4.8,3
2021,3,5,00:00,UTC,1,1011.2,0,19,-5.9,3.4
2021,3,5,01:00,UTC,0,1011.3,0,19,-6,4.5
2021,3,5,02:00,UTC,0,1011.5,0,19,-6.7,3.9
2021,3,5,03:00,UTC,0,1011.9,0,19,-6.8,2.3
2021,3,5,04:00,UTC,0,1012.4,0,19,-7.7,4.1
2021,3,5,05:00,UTC,0,1012.7,0,20,-7.9,3.4
2021,3,5,06:00,UTC,0,1013.1,0,19,-7.8,3.1
2021,3,5,07:00,UTC,0,1013.5,0,19,-5,2.9
2021,3,5,08:00,UTC,0,1014,0,19,-2.8,3.5
2021,3,5,09:00,UTC,0,1014.5,0,19,-2.3,4
2021,3,5,10:00,UTC,0,1014.8,0,19,-1.6,4.3
2021,3,5,11:00,UTC,0,1015,0,19,-1.5,4.3
2021,3,5,12:00,UTC,0,1015.1,0,19,-0.4,4.2
2021,3,5,13:00,UTC,1,1015.5,0,19,-0.3,5.3
2021,3,5,14:00,UTC,0,1016.2,0,19,-1.6,3.8
2021,3,5,15:00,UTC,0,1016.6,0,19,-1.7,3.7
2021,3,5,16:00,UTC,0,1017.3,0,19,-2.8,2.9
2021,3,5,17:00,UTC,0,1018.1,0,19,-3.6,2.9
2021,3,5,18:00,UTC,0,1018.5,0,19,-4.3,3.3
2021,3,5,19:00,UTC,0,1018.6,0,19,-4.7,3.5
2021,3,5,20:00,UTC,0,1018.8,0,19,-5.4,3.4
2021,3,5,21:00,UTC,0,1018.9,0,19,-5.8,3.1
2021,3,5,22:00,UTC,0,1018.9,0,20,-6.5,3.7
2021,3,5,23:00,UTC,0,1018.8,0,20,-6.7,4
2021,3,6,00:00,UTC,0,1018.4,0,20,-7.4,3.2
2021,3,6,01:00,UTC,0,1017.9,0,20,-7.2,3.5
2021,3,6,02:00,UTC,0,1017.4,0,20,-7.4,3.8
2021,3,6,03:00,UTC,3,1016.7,0,20,-6.5,3.9
2021,3,6,04:00,UTC,3,1015.3,0,20,-5.7,4.3
2021,3,6,05:00,UTC,3,1013.6,0,20,-3.8,4.8
2021,3,6,06:00,UTC,1,1011.9,0,20,-1.8,6.7
2021,3,6,07:00,UTC,7,1010.3,0,19,-0.4,8
2021,3,6,08:00,UTC,8,1008.6,0,20,-0.6,9.6
2021,3,6,09:00,UTC,8,1006.6,0.6,19,-0.3,8.6
2021,3,6,10:00,UTC,8,1005.2,0.3,20,-0.2,7.8
2021,3,6,11:00,UTC,8,1003.8,0.3,20,0.1,7.1
2021,3,6,12:00,UTC,8,1002.1,0.3,20,0.4,6.7
2021,3,6,13:00,UTC,7,1000.6,0.1,22,0.7,6.5
2021,3,6,14:00,UTC,5,999,0,22,1.1,6.3
2021,3,6,15:00,UTC,7,997.7,0,22,1.8,7.1
2021,3,6,16:00,UTC,7,996.6,0,21,1.9,6.7
2021,3,6,17:00,UTC,7,995.6,0,21,1.5,5.5
2021,3,6,18:00,UTC,7,995,0,22,1.6,9.1
2021,3,6,19:00,UTC,7,993.8,0.1,22,0.7,6.6
2021,3,6,20:00,UTC,9,993.9,0.3,22,0.2,6.9
2021,3,6,21:00,UTC,3,993.6,0.1,22,-0.2,8
2021,3,6,22:00,UTC,0,993,0.1,22,-1.6,9.9
2021,3,6,23:00,UTC,1,993.5,0,22,-2.5,10.7
2021,3,7,00:00,UTC,7,993.6,0,22,-3,8.7
2021,3,7,01:00,UTC,3,992.9,0,22,-4.5,6.1
2021,3,7,02:00,UTC,3,992.6,0,22,-5.2,5.5
2021,3,7,03:00,UTC,9,992.4,0.6,22,-5.8,8.9
